Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,
hidden-face-robe,test Hidden Face Robe suff,,Rubie's Costume Co.,Costumes,"large, costumes, hidden, face, robe, lg, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,11.99,15.99,True,TRUE,883028105472,,,,,,,,,,,,,,,,,,,,,,
special-forces,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028210367,,,,,,,,,,,,,,,,,,,,,,
uncle-sam,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,11.24,14.99,True,TRUE,721773270956,,,,,,,,,,,,,,,,,,,,,,
ketchup-child,test Ketchup Child suff,,Rasta Imposta,Costumes,"child, costumes, ketchup, child, ",TRUE,Size,Child,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,791249009755,,,,,,,,,,,,,,,,,,,,,,
hidden-face-robe,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,11.99,15.99,True,TRUE,883028105465,,,,,,,,,,,,,,,,,,,,,,
spongebob,test Spongebob suff,,Rubie's Costume Co.,Costumes,"large, costumes, spongebob, lg, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028317677,,,,,,,,,,,,,,,,,,,,,,
zombie-boy,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,721773669408,,,,,,,,,,,,,,,,,,,,,,
mustard-child,test Mustard Child suff,,Rasta Imposta,Costumes,"child, costumes, mustard, child, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,791249229764,,,,,,,,,,,,,,,,,,,,,,
clone-troop-rex,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,44.99,59.99,True,TRUE,883028320165,,,,,,,,,,,,,,,,,,,,,,
indiana-jones,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028312658,,,,,,,,,,,,,,,,,,,,,,
super-why,test Super Why  suff,,Disguise Inc.,Costumes,"4-6, costumes, super, why, 4-6, ",TRUE,Title,Super Why ,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,36292720562,,,,,,,,,,,,,,,,,,,,,,
zombie-boy,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,721773669392,,,,,,,,,,,,,,,,,,,,,,
pizza-child,test Pizza Child suff,,Rasta Imposta,Costumes,"child, costumes, pizza, child, ",TRUE,Size,Child,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,791249910501,,,,,,,,,,,,,,,,,,,,,,
clone-trooper-rex,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028320073,,,,,,,,,,,,,,,,,,,,,,
leonardo,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,19.99,39.99,True,TRUE,883028676071,,,,,,,,,,,,,,,,,,,,,,
spongebob,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028317660,,,,,,,,,,,,,,,,,,,,,,
thomas-candy-catcher,test Thomas Candy Catcher suff,,Disguise Inc.,Costumes,"std, costumes, thomas, candy, catcher, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,32692591351,,,,,,,,,,,,,,,,,,,,,,
brave-crusader,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,809801723787,,,,,,,,,,,,,,,,,,,,,,
skittles,test Skittles  suff,,Rasta Imposta,Costumes,"7-10, costumes, skittles, 7-10, ",TRUE,Title,Skittles ,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,791249406103,,,,,,,,,,,,,,,,,,,,,,
clone-trooper-rex,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,44.99,59.99,True,TRUE,883028320158,,,,,,,,,,,,,,,,,,,,,,
thomas-tank-child,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,32692507956,,,,,,,,,,,,,,,,,,,,,,
police-officer,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,809801707831,,,,,,,,,,,,,,,,,,,,,,
tic-tac-toe-board,test Tic Tac Toe Board  suff,,Rasta Imposta,Costumes,"7-10, costumes, tic, tac, toe, board, 7-10, ",TRUE,Title,Tic Tac Toe Board ,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,791249918408,,,,,,,,,,,,,,,,,,,,,,
clone-trpr-rex,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,44.99,59.99,True,TRUE,883028320172,,,,,,,,,,,,,,,,,,,,,,
spongebob,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028317653,,,,,,,,,,,,,,,,,,,,,,
scary-bones,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,809801706391,,,,,,,,,,,,,,,,,,,,,,
twix,test Twix  suff,,Rasta Imposta,Costumes,"7-10, costumes, twix, 7-10, ",TRUE,Title,Twix ,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,791249407704,,,,,,,,,,,,,,,,,,,,,,
cool-ghoul,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,12.74,16.99,True,TRUE,883028103669,,,,,,,,,,,,,,,,,,,,,,
scary-bones,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,809801706377,,,,,,,,,,,,,,,,,,,,,,
whoopie-cushion-child,test Whoopie Cushion Child suff,,Rasta Imposta,Costumes,"child, costumes, whoopie, cushion, child, ",TRUE,Size,Child,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,791249914608,,,,,,,,,,,,,,,,,,,,,,
minion-dave,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028418152,,,,,,,,,,,,,,,,,,,,,,
silver-cobra-ninja,test Silver Cobra Ninja suff,,Amscan,Costumes,"large, costumes, silver, cobra, ninja, lg, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,18.74,24.99,True,TRUE,809801722469,,,,,,,,,,,,,,,,,,,,,,
coward-lion,test Coward Lion suff,,Rubie's Costume Co.,Costumes,"small, costumes, coward, lion, sm, ",TRUE,Size,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028250554,,,,,,,,,,,,,,,,,,,,,,
swat-police,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028281350,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,test Warrior Ninja suff,,Amscan,Costumes,"large, costumes, warrior, ninja, lg, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,17.24,22.99,True,TRUE,809801703024,,,,,,,,,,,,,,,,,,,,,,
darth-vader,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,37.49,49.99,True,TRUE,883028201471,,,,,,,,,,,,,,,,,,,,,,
native-warrior,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,11.24,14.99,True,TRUE,883028192878,,,,,,,,,,,,,,,,,,,,,,
swat-team,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028208661,,,,,,,,,,,,,,,,,,,,,,
duke,test Duke  suff,,Disguise Inc.,Costumes,"10-12, costumes, duke, 10-12, ",TRUE,Title,Duke ,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,32692037002,,,,,,,,,,,,,,,,,,,,,,
mib,test Mib   suff,,Disguise Inc.,Costumes,"10-12, costumes, mib, 3, 10-12, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,39897403670,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,17.24,22.99,True,TRUE,809801703031,,,,,,,,,,,,,,,,,,,,,,
darth-vader,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,37.49,49.99,True,TRUE,883028201464,,,,,,,,,,,,,,,,,,,,,,
native-warrior,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,11.24,14.99,True,TRUE,883028192861,,,,,,,,,,,,,,,,,,,,,,
duke,test Duke  suff,,Disguise Inc.,Costumes,"4-6, costumes, duke, 4-6, ",TRUE,Title,Duke ,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,32692037064,,,,,,,,,,,,,,,,,,,,,,
mike-candy-catcher,test Mike Candy Catcher suff,,Disguise Inc.,Costumes,"std, costumes, mike, candy, catcher, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,32692558354,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,17.24,22.99,True,TRUE,809801703048,,,,,,,,,,,,,,,,,,,,,,
homie-boy-adult,test Homie Boy Adult suff,,Forum Novelties Inc,Costumes,"std, costumes, homie, boy, adult, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,721773643743,,,,,,,,,,,,,,,,,,,,,,
mustard,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,791249009762,,,,,,,,,,,,,,,,,,,,,,
olaf,test Olaf  suff,,Disguise Inc.,Costumes,"4-6, costumes, olaf, 4-6, ",TRUE,Title,Olaf ,,,,,,,shopify,,deny,manual,41.24,54.99,True,TRUE,39897846583,,,,,,,,,,,,,,,,,,,,,,
black-terror-robe---child,test Black Terror Robe - Child suff,,Amscan,Costumes,"o/s, costumes, black, terror, robe, -, child, ",TRUE,Title,Black Terror Robe - Child,,,,,,,shopify,,deny,manual,14.99,19.99,True,TRUE,809801703857,,,,,,,,,,,,,,,,,,,,,,
superman-w/muscle,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028262663,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,32.24,42.99,True,TRUE,39897678207,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,32.24,42.99,True,TRUE,39897678191,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,32.24,42.99,True,TRUE,39897678214,,,,,,,,,,,,,,,,,,,,,,
nemo,test Nemo  suff,,Disguise Inc.,Costumes,", costumes, nemo, s/p, (4-6), ",TRUE,Size,4-6,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897383378,,,,,,,,,,,,,,,,,,,,,,
bumblebee,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,20.99,27.99,True,TRUE,39897735146,,,,,,,,,,,,,,,,,,,,,,
bumblebee,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,20.99,27.99,True,TRUE,39897735122,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,test Ranger Dino Charge suff,,Disguise Inc.,Costumes,", costumes, blue, ranger, dino, charge, sm, ",TRUE,Size,Small,Color,BLUE,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897827810,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,TRUE,,Medium,,BLUE,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897827803,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,TRUE,,Medium,,BLACK,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897827865,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,TRUE,,Small,,BLACK,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897827872,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,test Ranger Dino Charge suff,,Disguise Inc.,Costumes,", costumes, red, ranger, dino, charge, m, ",TRUE,Size,Medium,Color,RED,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897827735,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028045341,,,,,,,,,,,,,,,,,,,,,,
captain-america,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,883028045327,,,,,,,,,,,,,,,,,,,,,,
captain-america-l,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,883028045334,,,,,,,,,,,,,,,,,,,,,,
gold-ranger-dino-charge,test Gold Ranger Dino Charge suff,,Disguise Inc.,Costumes,", costumes, gold, ranger, dino, charge, m, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897827438,,,,,,,,,,,,,,,,,,,,,,
gold-ranger-dino-charge-l,,,,,,TRUE,,Gold Ranger Dino Charge L,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897827919,,,,,,,,,,,,,,,,,,,,,,
hulk,test Hulk suff,,Rubie's Costume Co.,Costumes,", costumes, hulk, sm, ",TRUE,Size,Small,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028045624,,,,,,,,,,,,,,,,,,,,,,
hulk,test Hulk suff,,Rubie's Costume Co.,Costumes,", costumes, hulk, m, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028045631,,,,,,,,,,,,,,,,,,,,,,
hulk,test Hulk suff,,Rubie's Costume Co.,Costumes,", costumes, hulk, lg, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028045648,,,,,,,,,,,,,,,,,,,,,,
thor,test Thor suff,,Rubie's Costume Co.,Costumes,", costumes, thor, m, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028045921,,,,,,,,,,,,,,,,,,,,,,
thor,test Thor suff,,Rubie's Costume Co.,Costumes,", costumes, thor, lg, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028045938,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,test Cool Cowboy suff,,Amscan,Costumes,", costumes, cool, cowboy, m, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,809801723800,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,809801723817,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,809801723794,,,,,,,,,,,,,,,,,,,,,,
navy-seal,test Navy Seal suff,,Leg Avenue Inc.,Costumes,"std, costumes, navy, seal, med, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,33.74,44.99,True,TRUE,71765032100,,,,,,,,,,,,,,,,,,,,,,
navy-seal,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,33.74,44.99,True,TRUE,71765032117,,,,,,,,,,,,,,,,,,,,,,
howling-wolf-ninja,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,809801749473,,,,,,,,,,,,,,,,,,,,,,
howling-wolf-ninja,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,809801749541,,,,,,,,,,,,,,,,,,,,,,
chuckle-king,test Chuckle King suff,,Rubie's Costume Co.,Costumes,"large, costumes, chuckle, king, sm, ",TRUE,Size,Small,,,,,,,shopify,,deny,manual,12.74,16.99,True,TRUE,883028105953,,,,,,,,,,,,,,,,,,,,,,
bamax,test Bamax  suff,,Disguise Inc.,Costumes,"lg, costumes, bamax, med, , 6-10, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,32.24,42.99,True,TRUE,39897918273,,,,,,,,,,,,,,,,,,,,,,
luigi,test Luigi suff,,Disguise Inc.,Costumes,", costumes, luigi, med, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,32.24,42.99,True,TRUE,39897678221,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028045402,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028045358,,,,,,,,,,,,,,,,,,,,,,
iron-man,test Iron Man suff,,Rubie's Costume Co.,Costumes,", costumes, iron, man, med, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028046140,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028046157,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028046133,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,,,,,,,,,,,,,,,,,,,,,,,
hulk-eco,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028045600,,,,,,,,,,,,,,,,,,,,,,
hulk-eco,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028045617,,,,,,,,,,,,,,,,,,,,,,
bamax-child-std,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,41.24,54.99,True,TRUE,39897909219,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge-t,,,,,,TRUE,,Red Ranger Dino Charge T,,RED,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,39897827407,,,,,,,,,,,,,,,,,,,,,,
doctor-child,,,,,,TRUE,,Child,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,809801707749,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho,test Sideshow Psycho  suff,,Amscan,Costumes,"xl, costumes, sideshow, psycho, xl, 14-16, ",TRUE,Size,Extra Large,,,,,,,shopify,,deny,manual,35.99,47.99,True,TRUE,809801709217,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,35.99,47.99,True,TRUE,809801709231,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,35.99,47.99,True,TRUE,809801709224,,,,,,,,,,,,,,,,,,,,,,
captain-america-shirt/mask,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,18.74,24.99,True,TRUE,883028045426,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman,test Amazing Spiderman  suff,,Disguise Inc.,Costumes,"4-6, costumes, amazing, spiderman, lg, 12-14, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028060375,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028060351,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,883028060368,,,,,,,,,,,,,,,,,,,,,,
ultimate-spiderman-reverse,test Ultimate Spiderman Reverse suff,,Disguise Inc.,Costumes,"4-6, costumes, ultimate, spiderman, reverse, sm, ",TRUE,Size,Small,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028060252,,,,,,,,,,,,,,,,,,,,,,
ultimate-spiderman-reverse,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028060276,,,,,,,,,,,,,,,,,,,,,,
captain-america-shirt/mask,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,18.74,24.99,True,TRUE,883028045433,,,,,,,,,,,,,,,,,,,,,,
flametrooper,test Flametrooper suff,,Rubie's Costume Co.,Costumes,"lg, costumes, flametrooper, lg, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090136,,,,,,,,,,,,,,,,,,,,,,
flametrooper,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090112,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,test Stormtrooper suff,,Rubie's Costume Co.,Costumes,"med, costumes, stormtrooper, med, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090181,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090198,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,test Kylo Ren suff,,Rubie's Costume Co.,Costumes,"sm, costumes, kylo, ren, sm, ",TRUE,Size,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090020,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090143,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090044,,,,,,,,,,,,,,,,,,,,,,
finn,test Finn suff,,Rubie's Costume Co.,Costumes,"med, costumes, finn, med, dlx, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,33.24,42.99,True,TRUE,883028090228,,,,,,,,,,,,,,,,,,,,,,
finn,test Finn suff,,Rubie's Costume Co.,Costumes,"sm, costumes, finn, sm, ",TRUE,Size,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028089932,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,33.24,42.99,True,TRUE,883028105199,,,,,,,,,,,,,,,,,,,,,,
captain-phasma,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090099,,,,,,,,,,,,,,,,,,,,,,
woody-toy-story-x,test Woody Toy Story X suff,,Disguise Inc.,Costumes,"4-6, costumes, woody, toy, story, 4-6x, ",TRUE,Title,Woody Toy Story X,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,32692523161,,,,,,,,,,,,,,,,,,,,,,
woody-toy-story-t,,,,,,TRUE,,Woody Toy Story T,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,32692523154,,,,,,,,,,,,,,,,,,,,,,
jake,test Jake  suff,,Amscan,Costumes,"sm, 4-6x, costumes, jake, dlx, (4-6x), ",TRUE,Size,4-6x,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,809801764964,,,,,,,,,,,,,,,,,,,,,,
bloody-face-off-teen,test Bloody Face-Off Teen suff,,Amscan,Costumes,"teen, costumes, bloody, face-off, xl, teen, ",TRUE,Size,Extra Large,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,809801749725,,,,,,,,,,,,,,,,,,,,,,
hot-diggity-dog-yrs,test Hot Diggity Dog Yrs suff,,Amscan,Costumes,"8-10, yrs, costumes, hot, diggity, dog, 7-10yrs, ",TRUE,Title,Hot Diggity Dog Yrs,,,,,,,shopify,,deny,manual,22.49,32.99,True,TRUE,809801745406,,,,,,,,,,,,,,,,,,,,,,
goin'-bananas-yrs,test Goin' Bananas Yrs suff,,Amscan,Costumes,"8-10, yrs, costumes, goin', bananas, 7-10yrs, ",TRUE,Title,Goin' Bananas Yrs,,,,,,,shopify,,deny,manual,22.49,29.99,True,TRUE,809801745383,,,,,,,,,,,,,,,,,,,,,,
inflatable-sumo-child,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,82686389051,,,,,,,,,,,,,,,,,,,,,,
finn,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,33.24,42.99,True,TRUE,883028090211,,,,,,,,,,,,,,,,,,,,,,
hungry-howler,test Hungry Howler suff,,Amscan,Costumes,"lg, costumes, hungry, howler, large, ",TRUE,Size,Large,,,,,,,shopify,,deny,manual,29.99,48.15,True,TRUE,809801749619,,,,,,,,,,,,,,,,,,,,,,
hungry-howler,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,29.99,48.15,True,TRUE,809801749480,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,test Rabid Werewolf suff,,Amscan,Costumes,"med, costumes, rabid, werewolf, med, ",TRUE,Size,Medium,,,,,,,shopify,,deny,manual,32.99,55,True,TRUE,809801749657,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,32.99,55,True,TRUE,809801749640,,,,,,,,,,,,,,,,,,,,,,
hungry-howler-x-large,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,29.99,48.15,True,TRUE,809801749572,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,,,,,,TRUE,,Extra Large,,,,,,,shopify,,deny,manual,32.99,55,True,TRUE,809801749695,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Large,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028090297,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028090273,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,29.99,39.99,True,TRUE,883028090280,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Medium,,,,,,,shopify,,deny,manual,26.24,34.99,True,TRUE,883028090037,,,,,,,,,,,,,,,,,,,,,,
captain-america,,,,,,TRUE,,Small,,,,,,,shopify,,deny,manual,24.74,32.99,True,TRUE,883028045310,,,,,,,,,,,,,,,,,,,,,,
