Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,
brave-crusader,,,,,,TRUE,,Sm,,,,,,,,,,,26.24,34.99,TRUE,TRUE,809801723787,,,,,,,,,,,,,,,,,,,,,,
skittles-,Skittles ,,Rasta Imposta,Costumes,"skittles, 7-10, 7-10, costumes, ",TRUE,Size,,,,,,,,,,,,26.24,34.99,TRUE,TRUE,791249406103,,,,,,,,,,,,,,,,,,,,,,
clone-trooper-rex,,,,,,TRUE,,Sm,,,,,,,,,,,44.99,59.99,TRUE,TRUE,883028320158,,,,,,,,,,,,,,,,,,,,,,
thomas-tank-child,,,,,,TRUE,,M,,,,,,,,,,,22.49,29.99,TRUE,TRUE,32692507956,,,,,,,,,,,,,,,,,,,,,,
police-officer,,,,,,TRUE,,Med,,,,,,,,,,,22.49,29.99,TRUE,TRUE,809801707831,,,,,,,,,,,,,,,,,,,,,,
tic-tac-toe-board-,Tic Tac Toe Board ,,Rasta Imposta,Costumes,"tic, tac, toe, board, 7-10, 7-10, costumes, ",TRUE,Size,,,,,,,,,,,,26.24,34.99,TRUE,TRUE,791249918408,,,,,,,,,,,,,,,,,,,,,,
clone-trpr-rex,,,,,,TRUE,,Lg,,,,,,,,,,,44.99,59.99,TRUE,TRUE,883028320172,,,,,,,,,,,,,,,,,,,,,,
spongebob,,,,,,TRUE,,Sm,,,,,,,,,,,22.49,29.99,TRUE,TRUE,883028317653,,,,,,,,,,,,,,,,,,,,,,
scary-bones,,,,,,TRUE,,Lg,,,,,,,,,,,24.74,32.99,TRUE,TRUE,809801706391,,,,,,,,,,,,,,,,,,,,,,
twix-,Twix ,,Rasta Imposta,Costumes,"twix, 7-10, 7-10, costumes, ",TRUE,Size,,,,,,,,,,,,26.24,34.99,TRUE,TRUE,791249407704,,,,,,,,,,,,,,,,,,,,,,
cool-ghoul,,,,,,TRUE,,Med,,,,,,,,,,,12.74,16.99,TRUE,TRUE,883028103669,,,,,,,,,,,,,,,,,,,,,,
scary-bones,,,,,,TRUE,,Sm,,,,,,,,,,,24.74,32.99,TRUE,TRUE,809801706377,,,,,,,,,,,,,,,,,,,,,,
whoopie-cushion-child,Whoopie Cushion Child,,Rasta Imposta,Costumes,"whoopie, cushion, child, child, costumes, ",TRUE,Size,Child,,,,,,,,,,,22.49,29.99,TRUE,TRUE,791249914608,,,,,,,,,,,,,,,,,,,,,,
minion-dave,,,,,,TRUE,,Sm,,,,,,,,,,,22.49,29.99,TRUE,TRUE,883028418152,,,,,,,,,,,,,,,,,,,,,,
silver-cobra-ninja,Silver Cobra Ninja,,Amscan,Costumes,"silver, cobra, ninja, lg, large, costumes, ",TRUE,Size,Lg,,,,,,,,,,,18.74,24.99,TRUE,TRUE,809801722469,,,,,,,,,,,,,,,,,,,,,,
coward-lion,Coward Lion,,Rubie's Costume Co.,Costumes,"coward, lion, sm, small, costumes, ",TRUE,Size,Sm,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028250554,,,,,,,,,,,,,,,,,,,,,,
swat-police,,,,,,TRUE,,Sm,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028281350,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,Warrior Ninja,,Amscan,Costumes,"warrior, ninja, lg, large, costumes, ",TRUE,Size,Lg,,,,,,,,,,,17.24,22.99,TRUE,TRUE,809801703024,,,,,,,,,,,,,,,,,,,,,,
darth-vader,,,,,,TRUE,,Lg,,,,,,,,,,,37.49,49.99,TRUE,TRUE,883028201471,,,,,,,,,,,,,,,,,,,,,,
native-warrior,,,,,,TRUE,,Lg,,,,,,,,,,,11.24,14.99,TRUE,TRUE,883028192878,,,,,,,,,,,,,,,,,,,,,,
swat-team,,,,,,TRUE,,Med,,,,,,,,,,,22.49,29.99,TRUE,TRUE,883028208661,,,,,,,,,,,,,,,,,,,,,,
duke-,Duke ,,Disguise Inc.,Costumes,"duke, 10-12, 10-12, costumes, ",TRUE,Size,,,,,,,,,,,,22.49,29.99,TRUE,TRUE,32692037002,,,,,,,,,,,,,,,,,,,,,,
mib--,Mib  ,,Disguise Inc.,Costumes,"mib, 3, 10-12, 10-12, costumes, ",TRUE,Size,M,,,,,,,,,,,22.49,29.99,TRUE,TRUE,39897403670,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,,,,,,TRUE,,Med,,,,,,,,,,,17.24,22.99,TRUE,TRUE,809801703031,,,,,,,,,,,,,,,,,,,,,,
darth-vader,,,,,,TRUE,,Med,,,,,,,,,,,37.49,49.99,TRUE,TRUE,883028201464,,,,,,,,,,,,,,,,,,,,,,
native-warrior,,,,,,TRUE,,Med,,,,,,,,,,,11.24,14.99,TRUE,TRUE,883028192861,,,,,,,,,,,,,,,,,,,,,,
duke-,Duke ,,Disguise Inc.,Costumes,"duke, 4-6, 4-6, costumes, ",TRUE,Size,,,,,,,,,,,,22.49,29.99,TRUE,TRUE,32692037064,,,,,,,,,,,,,,,,,,,,,,
mike-candy-catcher,Mike Candy Catcher,,Disguise Inc.,Costumes,"mike, candy, catcher, std, costumes, ",TRUE,Size,M,,,,,,,,,,,26.24,34.99,TRUE,TRUE,32692558354,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,,,,,,TRUE,,Sm,,,,,,,,,,,17.24,22.99,TRUE,TRUE,809801703048,,,,,,,,,,,,,,,,,,,,,,
homie-boy-adult,Homie Boy Adult,,Forum Novelties Inc,Costumes,"homie, boy, adult, std, costumes, ",TRUE,Size,M,,,,,,,,,,,29.99,39.99,TRUE,TRUE,721773643743,,,,,,,,,,,,,,,,,,,,,,
mustard-,,,,,,TRUE,,M,,,,,,,,,,,22.49,29.99,TRUE,TRUE,791249009762,,,,,,,,,,,,,,,,,,,,,,
olaf-,Olaf ,,Disguise Inc.,Costumes,"olaf, 4-6, 4-6, costumes, ",TRUE,Size,,,,,,,,,,,,41.24,54.99,TRUE,TRUE,39897846583,,,,,,,,,,,,,,,,,,,,,,
black-terror-robe---child,Black Terror Robe - Child,,Amscan,Costumes,"black, terror, robe, -, child, o/s, costumes, ",TRUE,Size,O/S,,,,,,,,,,,14.99,19.99,TRUE,TRUE,809801703857,,,,,,,,,,,,,,,,,,,,,,
superman-w/muscle,,,,,,TRUE,,M,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028262663,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,TRUE,,Sm,,,,,,,,,,,32.24,42.99,TRUE,TRUE,39897678207,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,TRUE,,M,,,,,,,,,,,32.24,42.99,TRUE,TRUE,39897678191,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,TRUE,,Lg,,,,,,,,,,,32.24,42.99,TRUE,TRUE,39897678214,,,,,,,,,,,,,,,,,,,,,,
nemo-,Nemo ,,Disguise Inc.,Costumes,"nemo, s/p, (4-6), , costumes, ",TRUE,Size,,,,,,,,,,,,29.99,39.99,TRUE,TRUE,39897383378,,,,,,,,,,,,,,,,,,,,,,
bumblebee,,,,,,TRUE,,Sm,,,,,,,,,,,20.99,27.99,TRUE,TRUE,39897735146,,,,,,,,,,,,,,,,,,,,,,
bumblebee,,,,,,TRUE,,M,,,,,,,,,,,20.99,27.99,TRUE,TRUE,39897735122,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,Ranger Dino Charge,,Disguise Inc.,Costumes,"blue, ranger, dino, charge, sm, , costumes, ",TRUE,Size,Sm,Color,BLUE,,,,,,,,,29.99,39.99,TRUE,TRUE,39897827810,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,TRUE,,M,,BLUE,,,,,,,,,29.99,39.99,TRUE,TRUE,39897827803,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,TRUE,,M,,BLACK,,,,,,,,,29.99,39.99,TRUE,TRUE,39897827865,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,TRUE,,Sm,,BLACK,,,,,,,,,29.99,39.99,TRUE,TRUE,39897827872,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,Ranger Dino Charge,,Disguise Inc.,Costumes,"red, ranger, dino, charge, m, , costumes, ",TRUE,Size,M,Color,RED,,,,,,,,,29.99,39.99,TRUE,TRUE,39897827735,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,TRUE,,Sm,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028045341,,,,,,,,,,,,,,,,,,,,,,
captain-america,,,,,,TRUE,,M,,,,,,,,,,,24.74,32.99,TRUE,TRUE,883028045327,,,,,,,,,,,,,,,,,,,,,,
captain-america-l,,,,,,TRUE,,M,,,,,,,,,,,24.74,32.99,TRUE,TRUE,883028045334,,,,,,,,,,,,,,,,,,,,,,
gold-ranger-dino-charge,Gold Ranger Dino Charge,,Disguise Inc.,Costumes,"gold, ranger, dino, charge, m, , costumes, ",TRUE,Size,M,,,,,,,,,,,29.99,39.99,TRUE,TRUE,39897827438,,,,,,,,,,,,,,,,,,,,,,
gold-ranger-dino-charge-l,,,,,,TRUE,,,,,,,,,,,,,29.99,39.99,TRUE,TRUE,39897827919,,,,,,,,,,,,,,,,,,,,,,
hulk,Hulk,,Rubie's Costume Co.,Costumes,"hulk, sm, , costumes, ",TRUE,Size,Sm,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028045624,,,,,,,,,,,,,,,,,,,,,,
hulk,Hulk,,Rubie's Costume Co.,Costumes,"hulk, m, , costumes, ",TRUE,Size,M,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028045631,,,,,,,,,,,,,,,,,,,,,,
hulk,Hulk,,Rubie's Costume Co.,Costumes,"hulk, lg, , costumes, ",TRUE,Size,Lg,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028045648,,,,,,,,,,,,,,,,,,,,,,
thor,Thor,,Rubie's Costume Co.,Costumes,"thor, m, , costumes, ",TRUE,Size,M,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028045921,,,,,,,,,,,,,,,,,,,,,,
thor,Thor,,Rubie's Costume Co.,Costumes,"thor, lg, , costumes, ",TRUE,Size,Lg,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028045938,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,Cool Cowboy,,Amscan,Costumes,"cool, cowboy, m, , costumes, ",TRUE,Size,M,,,,,,,,,,,24.74,32.99,TRUE,TRUE,809801723800,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,,,,,,TRUE,,Sm,,,,,,,,,,,24.74,32.99,TRUE,TRUE,809801723817,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,,,,,,TRUE,,Lg,,,,,,,,,,,24.74,32.99,TRUE,TRUE,809801723794,,,,,,,,,,,,,,,,,,,,,,
navy-seal,Navy Seal,,Leg Avenue Inc.,Costumes,"navy, seal, med, std, costumes, ",TRUE,Size,Med,,,,,,,,,,,33.74,44.99,TRUE,TRUE,71765032100,,,,,,,,,,,,,,,,,,,,,,
navy-seal,,,,,,TRUE,,Lg,,,,,,,,,,,33.74,44.99,TRUE,TRUE,71765032117,,,,,,,,,,,,,,,,,,,,,,
howling-wolf-ninja,,,,,,TRUE,,Med,,,,,,,,,,,29.99,39.99,TRUE,TRUE,809801749473,,,,,,,,,,,,,,,,,,,,,,
howling-wolf-ninja,,,,,,TRUE,,Lg,,,,,,,,,,,29.99,39.99,TRUE,TRUE,809801749541,,,,,,,,,,,,,,,,,,,,,,
chuckle-king,Chuckle King,,Rubie's Costume Co.,Costumes,"chuckle, king, sm, large, costumes, ",TRUE,Size,Sm,,,,,,,,,,,12.74,16.99,TRUE,TRUE,883028105953,,,,,,,,,,,,,,,,,,,,,,
bamax-,Bamax ,,Disguise Inc.,Costumes,"bamax, med, , 6-10, lg, costumes, ",TRUE,Size,Med,,,,,,,,,,,32.24,42.99,TRUE,TRUE,39897918273,,,,,,,,,,,,,,,,,,,,,,
luigi,Luigi,,Disguise Inc.,Costumes,"luigi, med, , costumes, ",TRUE,Size,Med,,,,,,,,,,,32.24,42.99,TRUE,TRUE,39897678221,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,TRUE,,Lg,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028045402,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,TRUE,,Med,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028045358,,,,,,,,,,,,,,,,,,,,,,
iron-man,Iron Man,,Rubie's Costume Co.,Costumes,"iron, man, med, , costumes, ",TRUE,Size,Med,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028046140,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,TRUE,,Lg,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028046157,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,TRUE,,Sm,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028046133,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,TRUE,,Med,,,,,,,,,,,29.99,39.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
hulk-eco,,,,,,TRUE,,Med,,,,,,,,,,,22.49,29.99,TRUE,TRUE,883028045600,,,,,,,,,,,,,,,,,,,,,,
hulk-eco,,,,,,TRUE,,Lg,,,,,,,,,,,22.49,29.99,TRUE,TRUE,883028045617,,,,,,,,,,,,,,,,,,,,,,
bamax-child-std,,,,,,TRUE,,M,,,,,,,,,,,41.24,54.99,TRUE,TRUE,39897909219,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge-t,,,,,,TRUE,,,,RED,,,,,,,,,29.99,39.99,TRUE,TRUE,39897827407,,,,,,,,,,,,,,,,,,,,,,
doctor-child-,,,,,,TRUE,,Child,,,,,,,,,,,22.49,29.99,TRUE,TRUE,809801707749,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho-,Sideshow Psycho ,,Amscan,Costumes,"sideshow, psycho, xl, 14-16, xl, costumes, ",TRUE,Size,Xl,,,,,,,,,,,35.99,47.99,TRUE,TRUE,809801709217,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho-,,,,,,TRUE,,Lg,,,,,,,,,,,35.99,47.99,TRUE,TRUE,809801709231,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho-,,,,,,TRUE,,Med,,,,,,,,,,,35.99,47.99,TRUE,TRUE,809801709224,,,,,,,,,,,,,,,,,,,,,,
captain-america-shirt/mask,,,,,,TRUE,,Med,,,,,,,,,,,18.74,24.99,TRUE,TRUE,883028045426,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman-,Amazing Spiderman ,,Disguise Inc.,Costumes,"amazing, spiderman, lg, 12-14, 4-6, costumes, ",TRUE,Size,Lg,,,,,,,,,,,22.49,29.99,TRUE,TRUE,883028060375,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman-,,,,,,TRUE,,Sm,,,,,,,,,,,22.49,29.99,TRUE,TRUE,883028060351,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman-,,,,,,TRUE,,Med,,,,,,,,,,,22.49,29.99,TRUE,TRUE,883028060368,,,,,,,,,,,,,,,,,,,,,,
ultimate-spiderman-reverse,Ultimate Spiderman Reverse,,Disguise Inc.,Costumes,"ultimate, spiderman, reverse, sm, 4-6, costumes, ",TRUE,Size,Sm,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028060252,,,,,,,,,,,,,,,,,,,,,,
ultimate-spiderman-reverse,,,,,,TRUE,,Lg,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028060276,,,,,,,,,,,,,,,,,,,,,,
captain-america-shirt/mask,,,,,,TRUE,,Lg,,,,,,,,,,,18.74,24.99,TRUE,TRUE,883028045433,,,,,,,,,,,,,,,,,,,,,,
flametrooper,Flametrooper,,Rubie's Costume Co.,Costumes,"flametrooper, lg, lg, costumes, ",TRUE,Size,Lg,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090136,,,,,,,,,,,,,,,,,,,,,,
flametrooper,,,,,,TRUE,,Sm,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090112,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,Stormtrooper,,Rubie's Costume Co.,Costumes,"stormtrooper, med, med, costumes, ",TRUE,Size,Med,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090181,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,TRUE,,Lg,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090198,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,Kylo Ren,,Rubie's Costume Co.,Costumes,"kylo, ren, sm, sm, costumes, ",TRUE,Size,Sm,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090020,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,TRUE,,Sm,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090143,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Lg,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090044,,,,,,,,,,,,,,,,,,,,,,
finn,Finn,,Rubie's Costume Co.,Costumes,"finn, med, dlx, med, costumes, ",TRUE,Size,Med,,,,,,,,,,,33.24,42.99,TRUE,TRUE,883028090228,,,,,,,,,,,,,,,,,,,,,,
finn,Finn,,Rubie's Costume Co.,Costumes,"finn, sm, sm, costumes, ",TRUE,Size,Sm,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028089932,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,TRUE,,Med,,,,,,,,,,,33.24,42.99,TRUE,TRUE,883028105199,,,,,,,,,,,,,,,,,,,,,,
captain-phasma,,,,,,TRUE,,Sm,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090099,,,,,,,,,,,,,,,,,,,,,,
woody-toy-story-x,Woody Toy Story X,,Disguise Inc.,Costumes,"woody, toy, story, 4-6x, 4-6, costumes, ",TRUE,Size,,,,,,,,,,,,22.49,29.99,TRUE,TRUE,32692523161,,,,,,,,,,,,,,,,,,,,,,
woody-toy-story-t,,,,,,TRUE,,T,,,,,,,,,,,22.49,29.99,TRUE,TRUE,32692523154,,,,,,,,,,,,,,,,,,,,,,
jake-,Jake ,,Amscan,Costumes,"jake, dlx, (4-6x), sm, 4-6x, costumes, ",TRUE,Size,X,,,,,,,,,,,29.99,39.99,TRUE,TRUE,809801764964,,,,,,,,,,,,,,,,,,,,,,
bloody-face-off-teen,Bloody Face-Off Teen,,Amscan,Costumes,"bloody, face-off, xl, teen, teen, costumes, ",TRUE,Size,Xl,,,,,,,,,,,24.74,32.99,TRUE,TRUE,809801749725,,,,,,,,,,,,,,,,,,,,,,
hot-diggity-dog-yrs,Hot Diggity Dog Yrs,,Amscan,Costumes,"hot, diggity, dog, 7-10yrs, 8-10, yrs, costumes, ",TRUE,Size, Yrs,,,,,,,,,,,22.49,32.99,TRUE,TRUE,809801745406,,,,,,,,,,,,,,,,,,,,,,
goin'-bananas-yrs,Goin' Bananas Yrs,,Amscan,Costumes,"goin', bananas, 7-10yrs, 8-10, yrs, costumes, ",TRUE,Size, Yrs,,,,,,,,,,,22.49,29.99,TRUE,TRUE,809801745383,,,,,,,,,,,,,,,,,,,,,,
inflatable-sumo-child,,,,,,TRUE,,M,,,,,,,,,,,29.99,39.99,TRUE,TRUE,82686389051,,,,,,,,,,,,,,,,,,,,,,
finn,,,,,,TRUE,,Sm,,,,,,,,,,,33.24,42.99,TRUE,TRUE,883028090211,,,,,,,,,,,,,,,,,,,,,,
hungry-howler,Hungry Howler,,Amscan,Costumes,"hungry, howler, large, lg, costumes, ",TRUE,Size,Large,,,,,,,,,,,29.99,48.15,TRUE,TRUE,809801749619,,,,,,,,,,,,,,,,,,,,,,
hungry-howler,,,,,,TRUE,,Med,,,,,,,,,,,29.99,48.15,TRUE,TRUE,809801749480,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,Rabid Werewolf,,Amscan,Costumes,"rabid, werewolf, med, med, costumes, ",TRUE,Size,Med,,,,,,,,,,,32.99,55,TRUE,TRUE,809801749657,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,,,,,,TRUE,,Large,,,,,,,,,,,32.99,55,TRUE,TRUE,809801749640,,,,,,,,,,,,,,,,,,,,,,
hungry-howler-x-large,,,,,,TRUE,,Large,,,,,,,,,,,29.99,48.15,TRUE,TRUE,809801749572,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,,,,,,TRUE,,Xl,,,,,,,,,,,32.99,55,TRUE,TRUE,809801749695,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Lg,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028090297,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Sm,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028090273,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Med,,,,,,,,,,,29.99,39.99,TRUE,TRUE,883028090280,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,TRUE,,Med,,,,,,,,,,,26.24,34.99,TRUE,TRUE,883028090037,,,,,,,,,,,,,,,,,,,,,,
captain-america,,,,,,TRUE,,Small,,,,,,,,,,,24.74,32.99,TRUE,TRUE,883028045310,,,,,,,,,,,,,,,,,,,,,,
