Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,
wicked-wildcat-m/l,Girls Wicked Wildcat M/L Costume,,Leg Avenue Inc.,Costumes,"wicked, wildcat, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
scar-let,Girls Scar-Let Costume,,Rubie's Costume Co.,Costumes,"scar-let, lg, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,18.74,24.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
wicked-wildcat-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
scar-let,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,18.74,24.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
m&m-dress-teen,Girls M&M Dress Teen Costume,,Rasta Imposta,Costumes,"m&m, blue, dress, teen, costumes, ",,Size,Medium,Color,BLUE,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
midnight-princess,,,,,,,,Large,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
m&m-dress-teen,Girls M&M Dress Teen Costume,,Rasta Imposta,Costumes,"m&m, green, dress, teen, costumes, ",,Size,Medium,Color,GREEN,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
midnight-princess,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
m&m-dress-teen,Girls M&M Dress Teen Costume,,Rasta Imposta,Costumes,"m&m, red, dress, teen, costumes, ",,Size,Medium,Color,RED,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
pilgrim-girl,,,,,,,,Small,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
m&m-yellow-dress-teen,Girls M&M Yellow Dress Teen Costume,,Rasta Imposta,Costumes,"m&m, yellow, dress, teen, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,79124940424,,,,,,,,,,,,,,,,,,,,,,
m&m-yellow-peanut-dress-teen,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
tootsie-roll-dress-teen,,,,,,,,Teen,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
honey-bee-junior,,,,,,,,Jul,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,71765004268,,,,,,,,,,,,,,,,,,,,,,
twix-dress-teen,Girls Twix Dress Teen Costume,,Rasta Imposta,Costumes,"twix, dress, teen, costumes, ",,Size,Teen,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
monster-bride-teen,,,,,,,,Medium,,,,,,,shopify,6,deny,manual,29.99,39.99,True,,71765035200,,,,,,,,,,,,,,,,,,,,,,
racy-referee-teen,Girls Racy Referee Teen Costume,,Fun World,Costumes,"racy, referee, teen, costumes, ",,Size,Teen,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,71765015004,,,,,,,,,,,,,,,,,,,,,,
skull-fairy-teen,Girls Skull Fairy Teen Costume,,Fun World,Costumes,"skull, fairy, teen, costumes, ",,Size,Teen,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,23168016997,,,,,,,,,,,,,,,,,,,,,,
bad-spirit,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,20.99,27.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
swt-raccoon-teen,Girls Swt Raccoon Teen Costume,,Fun World,Costumes,"swt, raccoon, teen, costumes, ",,Size,Teen,,,,,,,shopify,0,deny,manual,41.24,54.99,True,,71765037075,,,,,,,,,,,,,,,,,,,,,,
vampirina-teen,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,71765016278,,,,,,,,,,,,,,,,,,,,,,
midnite-priestess-teen,Girls Midnite Priestess Teen Costume,,Rubie's Costume Co.,Costumes,"midnite, priestess, teen, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,400001000000,,,,,,,,,,,,,,,,,,,,,,
dora,Girls Dora Costume,,Rubie's Costume Co.,Costumes,"dora, sm, costumes, ",,Size,Small,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
supergirl,,,,,,,,Large,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
cupcake-sweetie-m/l,Girls Cupcake Sweetie M/L  Costume,,Leg Avenue Inc.,Costumes,"cupcake, sweetie, m/l, 12-14, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,41.24,54.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
cupcake-sweetie-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,41.24,54.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
dorothy,,,,,,,,Large,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883029000000,,,,,,,,,,,,,,,,,,,,,,
ahoy-matey,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,32692246299,,,,,,,,,,,,,,,,,,,,,,
gypsy-princess-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
dorothy,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883029000000,,,,,,,,,,,,,,,,,,,,,,
punky-pirate,,,,,,,,Large,,,,,,,shopify,2,deny,manual,18.74,24.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
tinkerbell,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,18.74,24.99,True,,400001000000,,,,,,,,,,,,,,,,,,,,,,
renaissance-damsel,Girls Renaissance Damsel Costume,,Forum Novelties Inc,Costumes,"renaissance, damsel, sm, costumes, ",,Size,Small,,,,,,,shopify,3,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
lil-miss-spider,,,,,,,,Small,,,,,,,shopify,0,deny,manual,17.24,22.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
pirate-girl,,,,,,,,Large,,,,,,,shopify,0,deny,manual,11.24,14.99,True,,400000000000,,,,,,,,,,,,,,,,,,,,,,
pirate-girl,,,,,,,,Small,,,,,,,shopify,0,deny,manual,11.24,14.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
poodle-skirt,,,,,,,,Medium,,,,,,,shopify,4,deny,manual,12.74,16.99,True,,721773000000,,,,,,,,,,,,,,,,,,,,,,
snow-white,,,,,,,,Large,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
snow-white,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
snow-white,,,,,,,,Small,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
spider-witch,Girls Spider Witch Costume,,Forum Novelties Inc,Costumes,"spider, witch, med, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
spider-witch,,,,,,,,Small,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
cleopatra,,,,,,,,Large,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,91346970232,,,,,,,,,,,,,,,,,,,,,,
cleopatra,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,91346970225,,,,,,,,,,,,,,,,,,,,,,
crayon,Girls Crayon  Costume,,Rasta Imposta,Costumes,"blue, crayon, 7-10, costumes, ",,,Jul,Color,BLUE,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
clown,Girls Clown  Costume,,Rasta Imposta,Costumes,"clown, 4-6, costumes, ",,,Apr,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791250000000,,,,,,,,,,,,,,,,,,,,,,
crayola,Girls Crayola  Costume,,Rasta Imposta,Costumes,"crayola, green, 7-10, costumes, ",,,Jul,Color,GREEN,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
crayola,,,,,,,,Jul,,RED,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
yellow-crayon,Girls Yellow Crayon  Costume,,Rasta Imposta,Costumes,"yellow, crayon, 7-10, costumes, ",,,Jul,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249000000,,,,,,,,,,,,,,,,,,,,,,
royal-princess,Girls Royal Princess  Costume,,Leg Avenue Inc.,Costumes,"royal, princess, 4-6, costumes, ",,,Apr,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
neon-zombie,Girls Neon Zombie Costume,,Fun World,Costumes,"neon, zombie, med, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,71765053341,,,,,,,,,,,,,,,,,,,,,,
neon-zombie,,,,,,,,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,71765053358,,,,,,,,,,,,,,,,,,,,,,
neon-zombie,,,,,,,,Small,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,71765053334,,,,,,,,,,,,,,,,,,,,,,
storybook-witch,Girls Storybook Witch Costume,,Leg Avenue Inc.,Costumes,"storybook, witch, med, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,32.24,42.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
storybook-witch,,,,,,,,Large,,,,,,,shopify,0,deny,manual,32.24,42.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
lace-vampiress,Girls Lace Vampiress Costume,,Fun World,Costumes,"lace, vampiress, sm, costumes, ",,Size,Small,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,71765058339,,,,,,,,,,,,,,,,,,,,,,
lace-vampiress,,,,,,,,Large,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,71765058353,,,,,,,,,,,,,,,,,,,,,,
lace-vampiress,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,71765058346,,,,,,,,,,,,,,,,,,,,,,
vampire-queen,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,32.24,42.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
vampire-queen,,,,,,,,Large,,,,,,,shopify,2,deny,manual,32.24,42.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
skeleton-princess,Girls Skeleton Princess Costume,,Leg Avenue Inc.,Costumes,"skeleton, princess, med, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.74,44.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
skeleton-princess,,,,,,,,Large,,,,,,,shopify,0,deny,manual,33.74,44.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
elsa-deluxe,,,,,,,,10-12,,,,,,,shopify,3,deny,manual,32.24,42.99,True,,39897832722,,,,,,,,,,,,,,,,,,,,,,
frankies-bride,Girls Frankies Bride Costume,,Fun World,Costumes,"frankies, bride, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,36.74,48.99,True,,71765053471,,,,,,,,,,,,,,,,,,,,,,
frankies-bride,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,36.74,48.99,True,,71765053464,,,,,,,,,,,,,,,,,,,,,,
zombie,,,,,,,,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,71765061391,,,,,,,,,,,,,,,,,,,,,,
gold-star-princess,Girls Gold Star Princess Costume,,Forum Novelties Inc,Costumes,"gold, star, princess, med, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
"fluttery-angel,-child","Girls Fluttery Angel, Child Costume",,Forum Novelties Inc,Costumes,"fluttery, angel,, child, med, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
pink-ladies-jacket---child,Girls Pink Ladies Jacket - Child Costume,,Amscan,Costumes,"pink, ladies, jacket, -, child, costumes, ",,,Jacket,,,,,,,shopify,3,deny,manual,18.74,24.99,True,,809802000000,,,,,,,,,,,,,,,,,,,,,,
fluttery-angel-child,,,,,,,,Small,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
"fluttery-angel,-child-lrg",,,,,,,,Child,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,721774000000,,,,,,,,,,,,,,,,,,,,,,
jasmine-sparkle,Girls Jasmine Sparkle Costume,,Disguise Inc.,Costumes,"jasmine, sparkle, sm, costumes, ",,Size,Small,,,,,,,shopify,1,deny,manual,26.24,34.99,True,,39897591841,,,,,,,,,,,,,,,,,,,,,,
widow,Girls Widow Costume,,Rubie's Costume Co.,Costumes,"black, widow, lg, costumes, ",,Size,Large,Color,BLACK,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
widow,,,,,,,,Medium,,BLACK,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
totally-ladybug,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,28.49,37.99,True,,809802000000,,,,,,,,,,,,,,,,,,,,,,
anna,Girls Anna Costume,,Disguise Inc.,Costumes,"anna, xs, costumes, ",,,,,,,,,,shopify,3,deny,manual,26.24,34.99,True,,39897769042,,,,,,,,,,,,,,,,,,,,,,
anna-s,Girls Anna S Costume,,Disguise Inc.,Costumes,"anna, s, costumes, ",,,,,,,,,,shopify,3,deny,manual,26.24,34.99,True,,39897769035,,,,,,,,,,,,,,,,,,,,,,
cheerless-leader,,,,,,,,Extra Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,32692280286,,,,,,,,,,,,,,,,,,,,,,
sweet-tiger,,,,,,,,Large,,,,,,,shopify,2,deny,manual,37.49,49.99,True,,71765070003,,,,,,,,,,,,,,,,,,,,,,
sweet-tiger,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,37.49,49.99,True,,71765069991,,,,,,,,,,,,,,,,,,,,,,
sweet-tiger,,,,,,,,Small,,,,,,,shopify,1,deny,manual,37.49,49.99,True,,71765069984,,,,,,,,,,,,,,,,,,,,,,
cool-kat,Girls Cool Kat Costume,,Fun World,Costumes,"cool, kat, lg, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,71765043922,,,,,,,,,,,,,,,,,,,,,,
cool-kat,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,71765043915,,,,,,,,,,,,,,,,,,,,,,
cool-kat,,,,,,,,Small,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,71765043908,,,,,,,,,,,,,,,,,,,,,,
broken-doll,Girls Broken Doll Costume,,Fun World,Costumes,"broken, doll, med, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,71765069311,,,,,,,,,,,,,,,,,,,,,,
broken-doll,,,,,,,,Large,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,71765069328,,,,,,,,,,,,,,,,,,,,,,
broken-doll,,,,,,,,Small,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,71765069304,,,,,,,,,,,,,,,,,,,,,,
skeleton-bride,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,33.75,44.99,True,,71765066464,,,,,,,,,,,,,,,,,,,,,,
skeleton-bride,,,,,,,,Large,,,,,,,shopify,3,deny,manual,33.75,44.99,True,,71765066471,,,,,,,,,,,,,,,,,,,,,,
cozy-bat,Girls Cozy Bat Costume,,Leg Avenue Inc.,Costumes,"cozy, bat, med, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,714719000000,,,,,,,,,,,,,,,,,,,,,,
cozy-bat,,,,,,,,Small,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,714719000000,,,,,,,,,,,,,,,,,,,,,,
cozy-bat-tt,,,,,,,,T,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,714719000000,,,,,,,,,,,,,,,,,,,,,,
pinkie-pie-x,Girls Pinkie Pie X Costume,,Disguise Inc.,Costumes,"pinkie, pie, 4-6x, costumes, ",,,X,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,39897833163,,,,,,,,,,,,,,,,,,,,,,
pinkie-pie-t,,,,,,,,T,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,39897833187,,,,,,,,,,,,,,,,,,,,,,
rainbow-dash-t,,,,,,,,T,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,39897833156,,,,,,,,,,,,,,,,,,,,,,
rainbow-dash-x,,,,,,,,X,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,39897833132,,,,,,,,,,,,,,,,,,,,,,
twilight-sparkle-x,Girls Twilight Sparkle X Costume,,Disguise Inc.,Costumes,"twilight, sparkle, 4-6x, costumes, ",,,X,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,39897833217,,,,,,,,,,,,,,,,,,,,,,
twilight-sparkle-t,,,,,,,,T,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,39897833194,,,,,,,,,,,,,,,,,,,,,,
rainbow-unicorn,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,32.24,42.99,True,,809802000000,,,,,,,,,,,,,,,,,,,,,,
cinderella-movie,,,,,,,,Large,,,,,,,shopify,1,deny,manual,32.99,57.99,True,,39897870762,,,,,,,,,,,,,,,,,,,,,,
pink-ranger-dino-charge-x,Girls Pink Ranger Dino Charge X Costume,,Disguise Inc.,Costumes,"pink, ranger, dino, charge, 4-6x, costumes, ",,,,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,39897827674,,,,,,,,,,,,,,,,,,,,,,
pink-ranger-dino-charge-m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,39897827667,,,,,,,,,,,,,,,,,,,,,,
gun-slinger-girls-lg,Girls Gun Slinger Girls Lg Costume,,Costume Culture By Franco Llc,Costumes,"gun, slinger, girls, lg12-14, costumes, ",,Size,Large,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,91346975633,,,,,,,,,,,,,,,,,,,,,,
gun-slinger-girls,,,,,,,,Small,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,91346975619,,,,,,,,,,,,,,,,,,,,,,
gun-slinger-girls,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,91346975626,,,,,,,,,,,,,,,,,,,,,,
rey,Girls Rey Costume,,Rubie's Costume Co.,Costumes,"rey, sm, costumes, ",,Size,Small,,,,,,,shopify,1,deny,manual,26.24,34.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
rapunzel-classic-x,Girls Rapunzel Classic X Costume,,Disguise Inc.,Costumes,"rapunzel, classic, 4-6x, costumes, ",,,X,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,39897592022,,,,,,,,,,,,,,,,,,,,,,
rapunzel-classic,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,39897592046,,,,,,,,,,,,,,,,,,,,,,
jessie-toy-story-t,Girls Jessie Toy Story T Costume,,Disguise Inc.,Costumes,"jessie, toy, story, 3-4t, costumes, ",,,T,,,,,,,shopify,2,deny,manual,24.74,32.99,True,,32692548058,,,,,,,,,,,,,,,,,,,,,,
jessie-toy-story-x,,,,,,,,X,,,,,,,shopify,1,deny,manual,24.74,32.99,True,,32692548065,,,,,,,,,,,,,,,,,,,,,,
buccaneer-beauty,,,,,,,,Large,,,,,,,shopify,2,deny,manual,18.74,24.99,True,,809802000000,,,,,,,,,,,,,,,,,,,,,,
cheerleader-champ,,,,,,,,Small,,,,,,,shopify,1,deny,manual,14.99,19.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
baby-doll-clown,Girls Baby Doll Clown Costume,,Rubie's Costume Co.,Costumes,"baby, doll, clown, lg, costumes, ",,Size,Large,,,,,,,shopify,1,deny,manual,20.99,27.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
baby-doll-clown,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,20.99,27.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
baby-doll-clown,,,,,,,,Small,,,,,,,shopify,1,deny,manual,20.99,27.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
cheerleader,,,,,,,,Large,,,,,,,shopify,2,deny,manual,14.99,19.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
cheerleader,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,14.99,19.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
cheerleader,,,,,,,,Small,,,,,,,shopify,2,deny,manual,14.99,19.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
crossbone-cutie,Girls Crossbone Cutie  Costume,,Amscan,Costumes,"crossbone, cutie, lg, 12-14, costumes, ",,Size,Large,,,,,,,shopify,3,deny,manual,29.99,39.99,True,,809802000000,,,,,,,,,,,,,,,,,,,,,,
rey-child,Girls Rey Child Costume,,Rubie's Costume Co.,Costumes,"rey, child, sm, costumes, ",,Size,Small,,,,,,,shopify,2,deny,manual,33.24,42.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
rey-child,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,33.24,42.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
rey-child,,,,,,,,Large,,,,,,,shopify,1,deny,manual,33.24,42.99,True,,883028000000,,,,,,,,,,,,,,,,,,,,,,
sailor-sweetie,Girls Sailor Sweetie Costume,,Leg Avenue Inc.,Costumes,"sailor, sweetie, lg, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,714718000000,,,,,,,,,,,,,,,,,,,,,,
