Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,
dr-seymour-bush-plus-size,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,18.7425,24.99,True,,791249826000,,,,,,,,,,,,,,,,,,,,,,
ghost-face-plus-size,,,,,,,,Adult,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168010070,,,,,,,,,,,,,,,,,,,,,,
hail-caesar-full-size,False's Hail Caesar Full Size Costume,,Fun World,Costumes,"hail, caesar, full, size, costumes, ",,,Full Size,,,,,,,shopify,0,deny,manual,26.2425,34.99,True,,23168011855,,,,,,,,,,,,,,,,,,,,,,
inmate-plus,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,24.7425,32.99,True,,809801706414,,,,,,,,,,,,,,,,,,,,,,
jailbird-con-plus,,,,,,,,Jailbird Con,,,,,,,shopify,0,deny,manual,20.9925,27.99,True,,809801702652,,,,,,,,,,,,,,,,,,,,,,
ninja-master-xxl,False's Ninja Master Xxl  Costume,,Disguise Inc.,Costumes,"ninja, master, xxl, (50-52), costumes, ",,Size,50-52,,,,,,,shopify,2,deny,manual,22.4925,29.99,True,,39897382050,,,,,,,,,,,,,,,,,,,,,,
phantom-of-darkness-plus,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,18.7425,24.99,True,,809801712439,,,,,,,,,,,,,,,,,,,,,,
pirate-plus-size,False's Pirate Plus Size Costume,,Forum Novelties Inc,Costumes,"pirate, plus, size, costumes, ",,,Pirate,,,,,,,shopify,3,deny,manual,26.2425,34.99,True,,721773583674,,,,,,,,,,,,,,,,,,,,,,
plug-and-socket-full-size,False's Plug And Socket Full Size Costume,,Rasta Imposta,Costumes,"plug, and, socket, full, size, costumes, ",,,Full Size,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,791249824402,,,,,,,,,,,,,,,,,,,,,,
prisoner-full-adult,,,,,,,,Full Size,,,,,,,shopify,1,deny,manual,28.4925,37.99,True,,82686177252,,,,,,,,,,,,,,,,,,,,,,
scarecrow-full-size,,,,,,,,Scarecrow,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,721773671623,,,,,,,,,,,,,,,,,,,,,,
super-samurai-adult,False's Super Samurai Adult Costume,,Forum Novelties Inc,Costumes,"super, samurai, adult, costumes, ",,Size,Medium,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,721773640964,,,,,,,,,,,,,,,,,,,,,,
superman-w/muscle-full-adul,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,82686174879,,,,,,,,,,,,,,,,,,,,,,
toga-plus-size,False's Toga Plus Size Costume,,Forum Novelties Inc,Costumes,"toga, plus, size, costumes, ",,,Plus Size,,,,,,,shopify,0,deny,manual,18.7425,24.99,True,,721773622441,,,,,,,,,,,,,,,,,,,,,,
tooth-fairy-full-size,False's Tooth Fairy Full Size Costume,,Fun World,Costumes,"tooth, fairy, full, size, costumes, ",,,Full,,,,,,,shopify,0,deny,manual,35.9925,47.99,True,,788672505183,,,,,,,,,,,,,,,,,,,,,,
tooth-fairy-full-size-adult,,,,,,,,Full Size,,,,,,,shopify,0,deny,manual,43.4925,57.99,True,,82686177689,,,,,,,,,,,,,,,,,,,,,,
zombie-full-size,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,23168057310,,,,,,,,,,,,,,,,,,,,,,
s-nerd-girl-med-lg,Woman's S Nerd Girl Med-Lg Costume,,Forum Novelties Inc,Costumes,"50s, nerd, girl, med-lg, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,721773746376,,,,,,,,,,,,,,,,,,,,,,
angel-adult,Woman's Angel Adult Costume,,Fun World,Costumes,"angel, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,18.7425,24.99,True,,788677036293,,,,,,,,,,,,,,,,,,,,,,
angel-slip-dress,,,,,,,,Std,,,,,,,shopify,7,deny,manual,18.7425,24.99,True,,721773663413,,,,,,,,,,,,,,,,,,,,,,
anna-deluxe,Woman's Anna Deluxe  Costume,,Disguise Inc.,Costumes,"anna, deluxe, lg, 12-14, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,50.99,67.99,True,,39897831534,,,,,,,,,,,,,,,,,,,,,,
anna-deluxe,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,50.99,67.99,True,,39897831527,,,,,,,,,,,,,,,,,,,,,,
arresting-officer-m/l,Woman's Arresting Officer M/L Costume,,Leg Avenue Inc.,Costumes,"arresting, officer, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718460550,,,,,,,,,,,,,,,,,,,,,,
arresting-officer-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718460543,,,,,,,,,,,,,,,,,,,,,,
arresting-officer,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718460536,,,,,,,,,,,,,,,,,,,,,,
aunt-gertie-adult,Woman's Aunt Gertie Adult Costume,,Forum Novelties Inc,Costumes,"aunt, gertie, adult, costumes, ",,,Std,,,,,,,shopify,2,deny,manual,37.4925,49.99,True,,721773640827,,,,,,,,,,,,,,,,,,,,,,
aye-aye-admiral-m/l,Woman's Aye Aye Admiral M/L Costume,,Leg Avenue Inc.,Costumes,"aye, aye, admiral, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718422022,,,,,,,,,,,,,,,,,,,,,,
aye-aye-admiral-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718422015,,,,,,,,,,,,,,,,,,,,,,
aye-aye-admiral,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718422039,,,,,,,,,,,,,,,,,,,,,,
aye-aye-admiral,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718422008,,,,,,,,,,,,,,,,,,,,,,
batgirl-adult,Woman's Batgirl Adult Costume,,Rubie's Costume Co.,Costumes,"batgirl, lg, adult, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,883028844074,,,,,,,,,,,,,,,,,,,,,,
batgirl-adult,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,883028844067,,,,,,,,,,,,,,,,,,,,,,
batgirl-adult,,,,,,,,Small,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,883028844050,,,,,,,,,,,,,,,,,,,,,,
batgirl-tank-dress,,,,,,,,Large,,,,,,,shopify,0,deny,manual,17.2425,22.99,True,,883028754878,,,,,,,,,,,,,,,,,,,,,,
batgirl-tank-dress,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,17.2425,22.99,True,,883028754861,,,,,,,,,,,,,,,,,,,,,,
batgirl-tank-dress,,,,,,,,Small,,,,,,,shopify,1,deny,manual,17.2425,22.99,True,,883028754854,,,,,,,,,,,,,,,,,,,,,,
batgirl-adult,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,883028844043,,,,,,,,,,,,,,,,,,,,,,
bewitching-witch,Woman's Bewitching Witch Costume,,Leg Avenue Inc.,Costumes,"bewitching, witch, lg, costumes, ",,Size,Large,,,,,,,shopify,2,deny,manual,43.49,57.99,True,,714718496726,,,,,,,,,,,,,,,,,,,,,,
bewitching-witch,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,43.49,57.99,True,,714718496719,,,,,,,,,,,,,,,,,,,,,,
bewitching-witch,,,,,,,,Small,,,,,,,shopify,2,deny,manual,43.49,57.99,True,,714718496702,,,,,,,,,,,,,,,,,,,,,,
petticoat-dress,,,,,,,,Black,,BLACK,,,,,shopify,1,deny,manual,18.7425,24.99,True,,721773663482,,,,,,,,,,,,,,,,,,,,,,
widow-med--adult,,,,,,,,,,BLACK,,,,,shopify,1,deny,manual,44.99,69.99,True,,883028046546,,,,,,,,,,,,,,,,,,,,,,
widow--adult,,,,,,,,Small,,BLACK,,,,,shopify,0,deny,manual,44.99,69.99,True,,883028046539,,,,,,,,,,,,,,,,,,,,,,
bloody-service,Woman's Bloody Service Costume,,Costume Culture By Franco Llc,Costumes,"bloody, service, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,32.2425,42.99,True,,91346851432,,,,,,,,,,,,,,,,,,,,,,
bloody-service,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,32.2425,42.99,True,,91346851425,,,,,,,,,,,,,,,,,,,,,,
bloody-service,,,,,,,,Small,,,,,,,shopify,0,deny,manual,32.2425,42.99,True,,91346851418,,,,,,,,,,,,,,,,,,,,,,
bohemian-babe,Woman's Bohemian Babe Costume,,Disguise Inc.,Costumes,"bohemian, babe, lg, costumes, ",,Size,Large,,,,,,,shopify,1,deny,manual,29.9925,39.99,True,,39897157252,,,,,,,,,,,,,,,,,,,,,,
bohemian-babe,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,39897157245,,,,,,,,,,,,,,,,,,,,,,
bohemian-babe,,,,,,,,Small,,,,,,,shopify,1,deny,manual,29.9925,39.99,True,,39897157238,,,,,,,,,,,,,,,,,,,,,,
bohemian-go-go-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718078069,,,,,,,,,,,,,,,,,,,,,,
bohemian-go-go-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,714718078052,,,,,,,,,,,,,,,,,,,,,,
bubbly-champagne-dress,Woman's Bubbly Champagne Dress Costume,,Rasta Imposta,Costumes,"bubbly, champagne, dress, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,791249603304,,,,,,,,,,,,,,,,,,,,,,
bullseye-dartboard-dress,,,,,,,,Std,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,791249368609,,,,,,,,,,,,,,,,,,,,,,
bumble-beauty,Woman's Bumble Beauty Costume,,Amscan,Costumes,"bumble, beauty, med, costumes, ",,Size,Medium,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,809801731188,,,,,,,,,,,,,,,,,,,,,,
bumble-beauty,,,,,,,,Small,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,809801731201,,,,,,,,,,,,,,,,,,,,,,
butterfly-queen-adult,Woman's Butterfly Queen Adult Costume,,Fun World,Costumes,"butterfly, queen, med, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,71765022811,,,,,,,,,,,,,,,,,,,,,,
butterfly-queen-adult,,,,,,,,Small,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,71765016162,,,,,,,,,,,,,,,,,,,,,,
butterfly-queen-adult,,,,,,,,Xs,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,71765016155,,,,,,,,,,,,,,,,,,,,,,
captain-america-tank-dress,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,17.24,22.99,True,,883028008926,,,,,,,,,,,,,,,,,,,,,,
captain-america-tank-dress,,,,,,,,Small,,,,,,,shopify,2,deny,manual,17.24,22.99,True,,883028008919,,,,,,,,,,,,,,,,,,,,,,
captain-booty,,,,,,,,Large,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714728367443,,,,,,,,,,,,,,,,,,,,,,
captain-booty,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714728367436,,,,,,,,,,,,,,,,,,,,,,
captain-booty,,,,,,,,Small,,,,,,,shopify,0,deny,manual,52.4925,69.99,True,,714728367429,,,,,,,,,,,,,,,,,,,,,,
cha-cha-girl-m/l,Woman's Cha Cha Girl M/L Costume,,Fun World,Costumes,"cha, cha, girl, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,23168251473,,,,,,,,,,,,,,,,,,,,,,
cha-cha-girl-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,23168051479,,,,,,,,,,,,,,,,,,,,,,
cinderella-deluxe,Woman's Cinderella Deluxe  Costume,,Disguise Inc.,Costumes,"cinderella, deluxe, lg, (12-14), costumes, ",,Size,12-14,,,,,,,shopify,1,deny,manual,34.99,69.99,True,,39897870410,,,,,,,,,,,,,,,,,,,,,,
cinderella-deluxe,,,,,,,,8-10,,,,,,,shopify,2,deny,manual,34.99,69.99,True,,39897870397,,,,,,,,,,,,,,,,,,,,,,
classic-witch-adult,Woman's Classic Witch Adult Costume,,Forum Novelties Inc,Costumes,"classic, witch, adult, costumes, ",,,Std,,,,,,,shopify,3,deny,manual,26.2425,34.99,True,,721773584213,,,,,,,,,,,,,,,,,,,,,,
cleopatra-adult,Woman's Cleopatra Adult Costume,,Amscan,Costumes,"cleopatra, adult, med, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,809801707237,,,,,,,,,,,,,,,,,,,,,,
cleopatra-pink,,,,,,,,Large,,,,,,,shopify,1,deny,manual,37.4925,49.99,True,,91346346389,,,,,,,,,,,,,,,,,,,,,,
cleopatra-pink,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,41.2425,54.99,True,,91346246382,,,,,,,,,,,,,,,,,,,,,,
cleopatra-pink,,,,,,,,Small,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,91346146385,,,,,,,,,,,,,,,,,,,,,,
clown--adult,Woman's Clown- Adult Costume,,Rasta Imposta,Costumes,"clown-, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,791249716509,,,,,,,,,,,,,,,,,,,,,,
clown-girl-costume,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,26.2425,34.99,True,,809801701778,,,,,,,,,,,,,,,,,,,,,,
coca-cola-dress,,,,,,,,Std,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,791249448202,,,,,,,,,,,,,,,,,,,,,,
combat-cutie,Woman's Combat Cutie Costume,,Leg Avenue Inc.,Costumes,"combat, cutie, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718435756,,,,,,,,,,,,,,,,,,,,,,
combat-cutie,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718435749,,,,,,,,,,,,,,,,,,,,,,
combat-cutie,,,,,,,,Small,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718435732,,,,,,,,,,,,,,,,,,,,,,
dazzling-flapper,Woman's Dazzling Flapper Costume,,Costume Culture By Franco Llc,Costumes,"dazzling, flapper, black, lg, costumes, ",,Size,Large,Color,BLACK,,,,,shopify,0,deny,manual,39.7425,52.99,True,,91346852835,,,,,,,,,,,,,,,,,,,,,,
dazzling-flapper,,,,,,,,Medium,,BLACK,,,,,shopify,2,deny,manual,39.7425,52.99,True,,91346852828,,,,,,,,,,,,,,,,,,,,,,
dazzling-flapper,,,,,,,,Small,,BLACK,,,,,shopify,0,deny,manual,39.7425,52.99,True,,91346485286,,,,,,,,,,,,,,,,,,,,,,
dead-&-buried-bride,Woman's Dead & Buried Bride Costume,,Leg Avenue Inc.,Costumes,"dead, &, buried, bride, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718460789,,,,,,,,,,,,,,,,,,,,,,
dead-&-buried-bride,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718460772,,,,,,,,,,,,,,,,,,,,,,
dead-&-buried-bride,,,,,,,,Small,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718460765,,,,,,,,,,,,,,,,,,,,,,
deadly-ninja,Woman's Deadly Ninja Costume,,Leg Avenue Inc.,Costumes,"deadly, ninja, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718480398,,,,,,,,,,,,,,,,,,,,,,
deadly-ninja,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718480381,,,,,,,,,,,,,,,,,,,,,,
deadly-ninja,,,,,,,,S/P,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718480374,,,,,,,,,,,,,,,,,,,,,,
deadly-ninja,,,,,,,,Extra Large,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718499208,,,,,,,,,,,,,,,,,,,,,,
death-dealer,Woman's Death Dealer Costume,,Leg Avenue Inc.,Costumes,"death, dealer, lg, costumes, ",,Size,Large,,,,,,,shopify,1,deny,manual,56.24,74.99,True,,714718507385,,,,,,,,,,,,,,,,,,,,,,
death-dealer,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,56.24,74.99,True,,714718507378,,,,,,,,,,,,,,,,,,,,,,
diet-coke-can,Woman's Diet Coke Can Costume,,Rasta Imposta,Costumes,"diet, coke, can, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,32.2425,42.99,True,,791249448400,,,,,,,,,,,,,,,,,,,,,,
diet-coke-dress,,,,,,,,Std,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,791249448301,,,,,,,,,,,,,,,,,,,,,,
dirty-cop-x/x,Woman's Dirty Cop X/X Costume,,Leg Avenue Inc.,Costumes,"dirty, cop, 1x/2x, costumes, ",,,X/X,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,714718380346,,,,,,,,,,,,,,,,,,,,,,
dirty-cop-m/l,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,714718379135,,,,,,,,,,,,,,,,,,,,,,
dirty-cop-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718379128,,,,,,,,,,,,,,,,,,,,,,
dirty-cop-x/s,,,,,,,,S/M,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,714718379111,,,,,,,,,,,,,,,,,,,,,,
dragon-lady-ninja,Woman's Dragon Lady Ninja Costume,,Disguise Inc.,Costumes,"dragon, lady, ninja, xl, costumes, ",,Size,Extra Large,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,39897399164,,,,,,,,,,,,,,,,,,,,,,
dress-s-polka-dot-w-med/lg,Woman's Dress S Polka Dot W Med/Lg Costume,,Amscan,Costumes,"dress, 50s, polka, dot, w, med/lg, costumes, ",,Size,Medium,,,,,,,shopify,2,deny,manual,29.9925,39.99,True,,809801739580,,,,,,,,,,,,,,,,,,,,,,
dress-s-polka-dot-w-sm/med,,,,,,,,Small,,,,,,,shopify,2,deny,manual,29.9925,39.99,True,,809801739559,,,,,,,,,,,,,,,,,,,,,,
egyptain-king-std,Woman's Egyptain King Std Costume,,Forum Novelties Inc,Costumes,"egyptain, king, std, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,721773735608,,,,,,,,,,,,,,,,,,,,,,
egyptian-mummy-m/l,Woman's Egyptian Mummy M/L Costume,,Leg Avenue Inc.,Costumes,"egyptian, mummy, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,714718461328,,,,,,,,,,,,,,,,,,,,,,
egyptian-mummy-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,714718461311,,,,,,,,,,,,,,,,,,,,,,
egyptian-queen-std,,,,,,,,Std,,,,,,,shopify,0,deny,manual,22.4925,29.99,True,,721773735592,,,,,,,,,,,,,,,,,,,,,,
elsa-deluxe,Woman's Elsa Deluxe  Costume,,Disguise Inc.,Costumes,"elsa, deluxe, lg, (12-14), costumes, ",,Size,12-14,,,,,,,shopify,2,deny,manual,41.2425,54.99,True,,39897828602,,,,,,,,,,,,,,,,,,,,,,
elsa-deluxe,,,,,,,,8-10,,,,,,,shopify,2,deny,manual,41.2425,54.99,True,,39897828336,,,,,,,,,,,,,,,,,,,,,,
elsa-deluxe,,,,,,,,4-6,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,39897828329,,,,,,,,,,,,,,,,,,,,,,
elsa-deluxe,,,,,,,,18-20,,,,,,,shopify,0,deny,manual,41.2425,54.99,True,,39897828619,,,,,,,,,,,,,,,,,,,,,,
enchanted-alice-m/l-adult,Woman's Enchanted Alice M/L Adult Costume,,Leg Avenue Inc.,Costumes,"enchanted, alice, m/l, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718423913,,,,,,,,,,,,,,,,,,,,,,
enchanted-alice-s/m-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718423906,,,,,,,,,,,,,,,,,,,,,,
fantasy-faries-poppy-fairy,Woman's Fantasy Faries Poppy Fairy Costume,,Forum Novelties Inc,Costumes,"fantasy, faries, poppy, fairy, costumes, ",,,Standard,,,,,,,shopify,3,deny,manual,35.99,47.99,True,,721773669057,,,,,,,,,,,,,,,,,,,,,,
feelin'-groovy-m/l,Woman's Feelin' Groovy M/L Costume,,Fun World,Costumes,"feelin', groovy, m/l, costumes, ",,Size,Medium,,,,,,,shopify,1,deny,manual,26.2425,34.99,True,,71765001007,,,,,,,,,,,,,,,,,,,,,,
feelin'-groovy-s/m,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,26.2425,34.99,True,,71765000994,,,,,,,,,,,,,,,,,,,,,,
flapper-diamond,Woman's Flapper Diamond Costume,,Forum Novelties Inc,Costumes,"flapper, black, diamond, costumes, ",,Size,Medium,Color,BLACK,,,,,shopify,2,deny,manual,18.7425,24.99,True,,721773685088,,,,,,,,,,,,,,,,,,,,,,
flapper-ruby-adult,,,,,,,,Std,,RED,,,,,shopify,2,deny,manual,18.7425,24.99,True,,721773685095,,,,,,,,,,,,,,,,,,,,,,
flight-attendant-x/x,Woman's Flight Attendant X/X Costume,,Leg Avenue Inc.,Costumes,"flight, attendant, 1x/2x, costumes, ",,,X/X,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714771846392,,,,,,,,,,,,,,,,,,,,,,
flight-attendant-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718435671,,,,,,,,,,,,,,,,,,,,,,
flight-attendant-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,714718435664,,,,,,,,,,,,,,,,,,,,,,
frankies-bride-adult,Woman's Frankies Bride Adult Costume,,Fun World,Costumes,"frankies, bride, med, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,39.7425,52.99,True,,71765052634,,,,,,,,,,,,,,,,,,,,,,
frequent-flyer,Woman's Frequent Flyer Costume,,Amscan,Costumes,"frequent, flyer, costumes, ",,,Large ,,,,,,,shopify,2,deny,manual,37.4925,49.99,True,,809801724739,,,,,,,,,,,,,,,,,,,,,,
fringed-dress-native-st,Woman's Fringed Dress Native St Costume,,Amscan,Costumes,"fringed, dress, native, st, costumes, ",,,Std,,,,,,,shopify,1,deny,manual,37.4925,49.99,True,,809801700863,,,,,,,,,,,,,,,,,,,,,,
fun-dip-dress,,,,,,,,Std,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,791249397609,,,,,,,,,,,,,,,,,,,,,,
get-real-pink-cupcake-adult,Woman's Get Real Pink Cupcake Adult Costume,,Rasta Imposta,Costumes,"get, real, pink, cupcake, adult, costumes, ",,,Std,,,,,,,shopify,0,deny,manual,24.7425,32.99,True,,791249682309,,,,,,,,,,,,,,,,,,,,,,
glinda-good-witch-std,Woman's Glinda Good Witch Std Costume,,Rubie's Costume Co.,Costumes,"glinda, good, witch, std, costumes, ",,,Small,,,,,,,shopify,1,deny,manual,56.24,74.99,True,,,,,,,,,,,,,,,,,,,,,,,,
go-go-girl,Woman's Go Go Girl Costume,,Fun World,Costumes,"go, go, girl, sm, costumes, ",,Size,Small,,,,,,,shopify,0,deny,manual,20.9925,27.99,True,,71765003360,,,,,,,,,,,,,,,,,,,,,,
goddess-diana-m/l,Woman's Goddess Diana M/L Costume,,Fun World,Costumes,"goddess, diana, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,71765000697,,,,,,,,,,,,,,,,,,,,,,
goddess-diana-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,71765000680,,,,,,,,,,,,,,,,,,,,,,
golden-goddess,Woman's Golden Goddess Costume,,Costume Culture By Franco Llc,Costumes,"golden, goddess, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,44.9925,59.99,True,,91346348468,,,,,,,,,,,,,,,,,,,,,,
golden-goddess,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,44.9925,59.99,True,,91346248461,,,,,,,,,,,,,,,,,,,,,,
golden-goddess,,,,,,,,Small,,,,,,,shopify,1,deny,manual,44.9925,59.99,True,,91346148464,,,,,,,,,,,,,,,,,,,,,,
golden-pirate-m/l,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,71765001540,,,,,,,,,,,,,,,,,,,,,,
golden-pirate-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.7425,44.99,True,,71765001533,,,,,,,,,,,,,,,,,,,,,,
goth-rose-vampira-m/l-adult,Woman's Goth Rose Vampira M/L Adult Costume,,Fun World,Costumes,"goth, rose, vampira, m/l, adult, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,35.9925,47.99,True,,71765048279,,,,,,,,,,,,,,,,,,,,,,
goth-rose-vampira-s/m-adult,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,35.9925,47.99,True,,71765048262,,,,,,,,,,,,,,,,,,,,,,
gothic-devil-m/l,Woman's Gothic Devil M/L Costume,,Fun World,Costumes,"gothic, devil, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,18.7425,24.99,True,,71765028868,,,,,,,,,,,,,,,,,,,,,,
gothic-devil-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,18.7425,24.99,True,,71765028851,,,,,,,,,,,,,,,,,,,,,,
gothic-witch-m/l,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,18.7425,24.99,True,,71765028844,,,,,,,,,,,,,,,,,,,,,,
gothic-witch-s/m,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,18.7425,24.99,True,,71765028837,,,,,,,,,,,,,,,,,,,,,,
greek-goddess-m/l,Woman's Greek Goddess M/L Costume,,Fun World,Costumes,"greek, goddess, m/l, costumes, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168251398,,,,,,,,,,,,,,,,,,,,,,
greek-goddess-s/m,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.9925,39.99,True,,23168051394,,,,,,,,,,,,,,,,,,,,,,
gretchen,Woman's Gretchen Costume,,Leg Avenue Inc.,Costumes,"gretchen, lg, costumes, ",,Size,Large,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718377865,,,,,,,,,,,,,,,,,,,,,,
gretchen,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,37.4925,49.99,True,,714718377858,,,,,,,,,,,,,,,,,,,,,,
