Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,
leonardo,,,,,,,,Large,,,,,,,shopify,3,deny,manual,19.99,39.99,True,,883028676071,,,,,,,,,,,,,,,,,,,,,,
spongebob,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028317660,,,,,,,,,,,,,,,,,,,,,,
thomas-candy-catcher,Boys Thomas Candy Catcher Costume,,Disguise Inc.,Costumes,"costumes, thomas, candy, catcher, ",,Size,Medium,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,32692591351,,,,,,,,,,,,,,,,,,,,,,
brave-crusader,,,,,,,,Small,,,,,,,shopify,1,deny,manual,26.24,34.99,True,,809801723787,,,,,,,,,,,,,,,,,,,,,,
skittles,Boys Skittles  Costume,,Rasta Imposta,Costumes,"costumes, skittles, 7-10, ",,,,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249406103,,,,,,,,,,,,,,,,,,,,,,
clone-trooper-rex,,,,,,,,Small,,,,,,,shopify,0,deny,manual,44.99,59.99,True,,883028320158,,,,,,,,,,,,,,,,,,,,,,
thomas-tank-child,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,32692507956,,,,,,,,,,,,,,,,,,,,,,
police-officer,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,809801707831,,,,,,,,,,,,,,,,,,,,,,
tic-tac-toe-board,Boys Tic Tac Toe Board  Costume,,Rasta Imposta,Costumes,"costumes, tic, tac, toe, board, 7-10, ",,,,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249918408,,,,,,,,,,,,,,,,,,,,,,
clone-trpr-rex,,,,,,,,Large,,,,,,,shopify,0,deny,manual,44.99,59.99,True,,883028320172,,,,,,,,,,,,,,,,,,,,,,
spongebob,,,,,,,,Small,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028317653,,,,,,,,,,,,,,,,,,,,,,
scary-bones,,,,,,,,Large,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,809801706391,,,,,,,,,,,,,,,,,,,,,,
twix,Boys Twix  Costume,,Rasta Imposta,Costumes,"costumes, twix, 7-10, ",,,,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249407704,,,,,,,,,,,,,,,,,,,,,,
cool-ghoul,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,12.74,16.99,True,,883028103669,,,,,,,,,,,,,,,,,,,,,,
scary-bones,,,,,,,,Small,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,809801706377,,,,,,,,,,,,,,,,,,,,,,
whoopie-cushion-child,Boys Whoopie Cushion Child Costume,,Rasta Imposta,Costumes,"costumes, whoopie, cushion, child, ",,Size,Child,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,791249914608,,,,,,,,,,,,,,,,,,,,,,
minion-dave,,,,,,,,Small,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028418152,,,,,,,,,,,,,,,,,,,,,,
silver-cobra-ninja,Boys Silver Cobra Ninja Costume,,Amscan,Costumes,"costumes, silver, cobra, ninja, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,18.74,24.99,True,,809801722469,,,,,,,,,,,,,,,,,,,,,,
coward-lion,Boys Coward Lion Costume,,Rubie's Costume Co.,Costumes,"costumes, coward, lion, sm, ",,Size,Small,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028250554,,,,,,,,,,,,,,,,,,,,,,
swat-police,,,,,,,,Small,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,883028281350,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,Boys Warrior Ninja Costume,,Amscan,Costumes,"costumes, warrior, ninja, lg, ",,Size,Large,,,,,,,shopify,3,deny,manual,17.24,22.99,True,,809801703024,,,,,,,,,,,,,,,,,,,,,,
darth-vader,,,,,,,,Large,,,,,,,shopify,2,deny,manual,37.49,49.99,True,,883028201471,,,,,,,,,,,,,,,,,,,,,,
native-warrior,,,,,,,,Large,,,,,,,shopify,1,deny,manual,11.24,14.99,True,,883028192878,,,,,,,,,,,,,,,,,,,,,,
swat-team,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028208661,,,,,,,,,,,,,,,,,,,,,,
duke,Boys Duke  Costume,,Disguise Inc.,Costumes,"costumes, duke, 10-12, ",,,,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,32692037002,,,,,,,,,,,,,,,,,,,,,,
mib,Boys Mib   Costume,,Disguise Inc.,Costumes,"costumes, mib, 3, 10-12, ",,Size,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,39897403670,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,17.24,22.99,True,,809801703031,,,,,,,,,,,,,,,,,,,,,,
darth-vader,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,37.49,49.99,True,,883028201464,,,,,,,,,,,,,,,,,,,,,,
native-warrior,,,,,,,,Medium,,,,,,,shopify,5,deny,manual,11.24,14.99,True,,883028192861,,,,,,,,,,,,,,,,,,,,,,
duke,Boys Duke  Costume,,Disguise Inc.,Costumes,"costumes, duke, 4-6, ",,,,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,32692037064,,,,,,,,,,,,,,,,,,,,,,
mike-candy-catcher,Boys Mike Candy Catcher Costume,,Disguise Inc.,Costumes,"costumes, mike, candy, catcher, ",,Size,Medium,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,32692558354,,,,,,,,,,,,,,,,,,,,,,
warrior-ninja,,,,,,,,Small,,,,,,,shopify,3,deny,manual,17.24,22.99,True,,809801703048,,,,,,,,,,,,,,,,,,,,,,
homie-boy-adult,Boys Homie Boy Adult Costume,,Forum Novelties Inc,Costumes,"costumes, homie, boy, adult, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,721773643743,,,,,,,,,,,,,,,,,,,,,,
mustard,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,791249009762,,,,,,,,,,,,,,,,,,,,,,
olaf,Boys Olaf  Costume,,Disguise Inc.,Costumes,"costumes, olaf, 4-6, ",,,,,,,,,,shopify,0,deny,manual,41.24,54.99,True,,39897846583,,,,,,,,,,,,,,,,,,,,,,
black-terror-robe---child,Boys Black Terror Robe - Child Costume,,Amscan,Costumes,"costumes, black, terror, robe, -, child, ",,,O/S,,,,,,,shopify,3,deny,manual,14.99,19.99,True,,809801703857,,,,,,,,,,,,,,,,,,,,,,
superman-w/muscle,,,,,,,,Medium,,,,,,,shopify,4,deny,manual,29.99,39.99,True,,883028262663,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,,,Small,,,,,,,shopify,1,deny,manual,32.24,42.99,True,,39897678207,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,32.24,42.99,True,,39897678191,,,,,,,,,,,,,,,,,,,,,,
super-mario,,,,,,,,Large,,,,,,,shopify,1,deny,manual,32.24,42.99,True,,39897678214,,,,,,,,,,,,,,,,,,,,,,
nemo,Boys Nemo  Costume,,Disguise Inc.,Costumes,"costumes, nemo, s/p, (4-6), ",,Size,4-6,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,39897383378,,,,,,,,,,,,,,,,,,,,,,
bumblebee,,,,,,,,Small,,,,,,,shopify,1,deny,manual,20.99,27.99,True,,39897735146,,,,,,,,,,,,,,,,,,,,,,
bumblebee,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,20.99,27.99,True,,39897735122,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,Boys Ranger Dino Charge Costume,,Disguise Inc.,Costumes,"costumes, blue, ranger, dino, charge, sm, ",,Size,Small,Color,BLUE,,,,,shopify,1,deny,manual,29.99,39.99,True,,39897827810,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,,,Medium,,BLUE,,,,,shopify,0,deny,manual,29.99,39.99,True,,39897827803,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,,,Medium,,BLACK,,,,,shopify,1,deny,manual,29.99,39.99,True,,39897827865,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,,,,,,,,Small,,BLACK,,,,,shopify,2,deny,manual,29.99,39.99,True,,39897827872,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge,Boys Ranger Dino Charge Costume,,Disguise Inc.,Costumes,"costumes, red, ranger, dino, charge, m, ",,Size,Medium,Color,RED,,,,,shopify,0,deny,manual,29.99,39.99,True,,39897827735,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,,,Small,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028045341,,,,,,,,,,,,,,,,,,,,,,
captain-america,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,883028045327,,,,,,,,,,,,,,,,,,,,,,
captain-america-l,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,24.74,32.99,True,,883028045334,,,,,,,,,,,,,,,,,,,,,,
gold-ranger-dino-charge,Boys Gold Ranger Dino Charge Costume,,Disguise Inc.,Costumes,"costumes, gold, ranger, dino, charge, m, ",,Size,Medium,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,39897827438,,,,,,,,,,,,,,,,,,,,,,
gold-ranger-dino-charge-l,,,,,,,,,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,39897827919,,,,,,,,,,,,,,,,,,,,,,
hulk,Boys Hulk Costume,,Rubie's Costume Co.,Costumes,"costumes, hulk, sm, ",,Size,Small,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,883028045624,,,,,,,,,,,,,,,,,,,,,,
hulk,Boys Hulk Costume,,Rubie's Costume Co.,Costumes,"costumes, hulk, m, ",,Size,Medium,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,883028045631,,,,,,,,,,,,,,,,,,,,,,
hulk,Boys Hulk Costume,,Rubie's Costume Co.,Costumes,"costumes, hulk, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028045648,,,,,,,,,,,,,,,,,,,,,,
thor,Boys Thor Costume,,Rubie's Costume Co.,Costumes,"costumes, thor, m, ",,Size,Medium,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,883028045921,,,,,,,,,,,,,,,,,,,,,,
thor,Boys Thor Costume,,Rubie's Costume Co.,Costumes,"costumes, thor, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028045938,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,Boys Cool Cowboy Costume,,Amscan,Costumes,"costumes, cool, cowboy, m, ",,Size,Medium,,,,,,,shopify,3,deny,manual,24.74,32.99,True,,809801723800,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,,,,,,,,Small,,,,,,,shopify,3,deny,manual,24.74,32.99,True,,809801723817,,,,,,,,,,,,,,,,,,,,,,
cool-cowboy,,,,,,,,Large,,,,,,,shopify,3,deny,manual,24.74,32.99,True,,809801723794,,,,,,,,,,,,,,,,,,,,,,
navy-seal,Boys Navy Seal Costume,,Leg Avenue Inc.,Costumes,"costumes, navy, seal, med, ",,Size,Medium,,,,,,,shopify,1,deny,manual,33.74,44.99,True,,71765032100,,,,,,,,,,,,,,,,,,,,,,
navy-seal,,,,,,,,Large,,,,,,,shopify,1,deny,manual,33.74,44.99,True,,71765032117,,,,,,,,,,,,,,,,,,,,,,
howling-wolf-ninja,,,,,,,,Medium,,,,,,,shopify,4,deny,manual,29.99,39.99,True,,809801749473,,,,,,,,,,,,,,,,,,,,,,
howling-wolf-ninja,,,,,,,,Large,,,,,,,shopify,3,deny,manual,29.99,39.99,True,,809801749541,,,,,,,,,,,,,,,,,,,,,,
chuckle-king,Boys Chuckle King Costume,,Rubie's Costume Co.,Costumes,"costumes, chuckle, king, sm, ",,Size,Small,,,,,,,shopify,1,deny,manual,12.74,16.99,True,,883028105953,,,,,,,,,,,,,,,,,,,,,,
bamax,Boys Bamax  Costume,,Disguise Inc.,Costumes,"costumes, bamax, med, , 6-10, ",,Size,Medium,,,,,,,shopify,3,deny,manual,32.24,42.99,True,,39897918273,,,,,,,,,,,,,,,,,,,,,,
luigi,Boys Luigi Costume,,Disguise Inc.,Costumes,"costumes, luigi, med, ",,Size,Medium,,,,,,,shopify,2,deny,manual,32.24,42.99,True,,39897678221,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,,,Large,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,883028045402,,,,,,,,,,,,,,,,,,,,,,
captain-america-mscl,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,29.99,39.99,True,,883028045358,,,,,,,,,,,,,,,,,,,,,,
iron-man,Boys Iron Man Costume,,Rubie's Costume Co.,Costumes,"costumes, iron, man, med, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028046140,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,,,Large,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,883028046157,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,,,Small,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,883028046133,,,,,,,,,,,,,,,,,,,,,,
iron-man,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,29.99,39.99,True,,,,,,,,,,,,,,,,,,,,,,,,
hulk-eco,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028045600,,,,,,,,,,,,,,,,,,,,,,
hulk-eco,,,,,,,,Large,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028045617,,,,,,,,,,,,,,,,,,,,,,
bamax-child-std,,,,,,,,Medium,,,,,,,shopify,4,deny,manual,41.24,54.99,True,,39897909219,,,,,,,,,,,,,,,,,,,,,,
ranger-dino-charge-t,,,,,,,,,,RED,,,,,shopify,2,deny,manual,29.99,39.99,True,,39897827407,,,,,,,,,,,,,,,,,,,,,,
doctor-child,,,,,,,,Child,,,,,,,shopify,3,deny,manual,22.49,29.99,True,,809801707749,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho,Boys Sideshow Psycho  Costume,,Amscan,Costumes,"costumes, sideshow, psycho, xl, 14-16, ",,Size,Extra Large,,,,,,,shopify,3,deny,manual,35.99,47.99,True,,809801709217,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho,,,,,,,,Large,,,,,,,shopify,1,deny,manual,35.99,47.99,True,,809801709231,,,,,,,,,,,,,,,,,,,,,,
sideshow-psycho,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,35.99,47.99,True,,809801709224,,,,,,,,,,,,,,,,,,,,,,
captain-america-shirt/mask,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,18.74,24.99,True,,883028045426,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman,Boys Amazing Spiderman  Costume,,Disguise Inc.,Costumes,"costumes, amazing, spiderman, lg, 12-14, ",,Size,Large,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028060375,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman,,,,,,,,Small,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028060351,,,,,,,,,,,,,,,,,,,,,,
amazing-spiderman,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,22.49,29.99,True,,883028060368,,,,,,,,,,,,,,,,,,,,,,
ultimate-spiderman-reverse,Boys Ultimate Spiderman Reverse Costume,,Disguise Inc.,Costumes,"costumes, ultimate, spiderman, reverse, sm, ",,Size,Small,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028060252,,,,,,,,,,,,,,,,,,,,,,
ultimate-spiderman-reverse,,,,,,,,Large,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028060276,,,,,,,,,,,,,,,,,,,,,,
captain-america-shirt/mask,,,,,,,,Large,,,,,,,shopify,1,deny,manual,18.74,24.99,True,,883028045433,,,,,,,,,,,,,,,,,,,,,,
flametrooper,Boys Flametrooper Costume,,Rubie's Costume Co.,Costumes,"costumes, flametrooper, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028090136,,,,,,,,,,,,,,,,,,,,,,
flametrooper,,,,,,,,Small,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,883028090112,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,Boys Stormtrooper Costume,,Rubie's Costume Co.,Costumes,"costumes, stormtrooper, med, ",,Size,Medium,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028090181,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,,,Large,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028090198,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,Boys Kylo Ren Costume,,Rubie's Costume Co.,Costumes,"costumes, kylo, ren, sm, ",,Size,Small,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,883028090020,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,,,Small,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028090143,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,,,Large,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028090044,,,,,,,,,,,,,,,,,,,,,,
finn,Boys Finn Costume,,Rubie's Costume Co.,Costumes,"costumes, finn, med, dlx, ",,Size,Medium,,,,,,,shopify,1,deny,manual,33.24,42.99,True,,883028090228,,,,,,,,,,,,,,,,,,,,,,
finn,Boys Finn Costume,,Rubie's Costume Co.,Costumes,"costumes, finn, sm, ",,Size,Small,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,883028089932,,,,,,,,,,,,,,,,,,,,,,
stormtrooper,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.24,42.99,True,,883028105199,,,,,,,,,,,,,,,,,,,,,,
captain-phasma,,,,,,,,Small,,,,,,,shopify,1,deny,manual,26.24,34.99,True,,883028090099,,,,,,,,,,,,,,,,,,,,,,
woody-toy-story-x,Boys Woody Toy Story X Costume,,Disguise Inc.,Costumes,"costumes, woody, toy, story, 4-6x, ",,,,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,32692523161,,,,,,,,,,,,,,,,,,,,,,
woody-toy-story-t,,,,,,,,T,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,32692523154,,,,,,,,,,,,,,,,,,,,,,
jake,Boys Jake  Costume,,Amscan,Costumes,"costumes, jake, dlx, (4-6x), ",,Size,4-6x,,,,,,,shopify,3,deny,manual,29.99,39.99,True,,809801764964,,,,,,,,,,,,,,,,,,,,,,
bloody-face-off-teen,Boys Bloody Face-Off Teen Costume,,Amscan,Costumes,"costumes, bloody, face-off, xl, teen, ",,Size,Extra Large,,,,,,,shopify,3,deny,manual,24.74,32.99,True,,809801749725,,,,,,,,,,,,,,,,,,,,,,
hot-diggity-dog-yrs,Boys Hot Diggity Dog Yrs Costume,,Amscan,Costumes,"costumes, hot, diggity, dog, 7-10yrs, ",,, Yrs,,,,,,,shopify,2,deny,manual,22.49,32.99,True,,809801745406,,,,,,,,,,,,,,,,,,,,,,
goin'-bananas-yrs,Boys Goin' Bananas Yrs Costume,,Amscan,Costumes,"costumes, goin', bananas, 7-10yrs, ",,, Yrs,,,,,,,shopify,6,deny,manual,22.49,29.99,True,,809801745383,,,,,,,,,,,,,,,,,,,,,,
inflatable-sumo-child,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,82686389051,,,,,,,,,,,,,,,,,,,,,,
finn,,,,,,,,Small,,,,,,,shopify,1,deny,manual,33.24,42.99,True,,883028090211,,,,,,,,,,,,,,,,,,,,,,
hungry-howler,Boys Hungry Howler Costume,,Amscan,Costumes,"costumes, hungry, howler, large, ",,Size,Large,,,,,,,shopify,2,deny,manual,29.99,48.15,True,,809801749619,,,,,,,,,,,,,,,,,,,,,,
hungry-howler,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,29.99,48.15,True,,809801749480,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,Boys Rabid Werewolf Costume,,Amscan,Costumes,"costumes, rabid, werewolf, med, ",,Size,Medium,,,,,,,shopify,3,deny,manual,32.99,55,True,,809801749657,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,,,,,,,,Large,,,,,,,shopify,3,deny,manual,32.99,55,True,,809801749640,,,,,,,,,,,,,,,,,,,,,,
hungry-howler-x-large,,,,,,,,Large,,,,,,,shopify,3,deny,manual,29.99,48.15,True,,809801749572,,,,,,,,,,,,,,,,,,,,,,
rabid-werewolf,,,,,,,,Extra Large,,,,,,,shopify,2,deny,manual,32.99,55,True,,809801749695,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,,,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028090297,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,,,Small,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028090273,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028090280,,,,,,,,,,,,,,,,,,,,,,
kylo-ren,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028090037,,,,,,,,,,,,,,,,,,,,,,
captain-america,,,,,,,,Small,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,883028045310,,,,,,,,,,,,,,,,,,,,,,
