Item Number,Item Name,Item Description,Brief Description,Attribute,Size,Regular Price,MSRP,UPC,Department Name,Vendor Name,Qty 1,Custom Field 1,,,,,,,
22621,VENUS GODDESS M/L,VENUS GODDESS M/L,,WOMEN,M/L,29.9925,39.99,0071765010207,COSTUMES,FUN WORLD,0,120904,,,,,,,
22622,VENUS GODDESS S/M,VENUS GODDESS S/M,,WOMEN,S/M,29.9925,39.99,0071765010191,COSTUMES,FUN WORLD,0,120904,,,,,,,
22475,VICTORIAN LADY ADULT,VICTORIAN LADY ADULT,,WOMEN,STD,33.7425,44.99,0721773662638,COSTUMES,FORUM NOVELTIES INC,0,66263,,,,,,,
12876,WARRIOR PRINCESS,WARRIOR PRINCESS,,WOMEN,LARGE 10-12,48.7425,64.99,0809801723855,COSTUMES,AMSCAN,6,843121,,,,,,,
22800,WARRIOR PRINCESS LG,WARRIOR PRINCESS LG,,WOMEN,LARGE,52.4925,69.99,0714718391922,COSTUMES,LEG AVENUE INC.,0,83454,,,,,,,
22801,WARRIOR PRINCESS MED,WARRIOR PRINCESS MED,,WOMEN,MEDIUM,52.4925,69.99,0714718391915,COSTUMES,LEG AVENUE INC.,0,83454,,,,,,,
22802,WARRIOR PRINCESS SM,WARRIOR PRINCESS SM,,WOMEN,SMALL,52.4925,69.99,0714718391908,COSTUMES,LEG AVENUE INC.,0,83454,,,,,,,
20609,WHITE PETTICOAT DRESS,WHITE PETTICOAT DRESS,,WOMEN,WHITE,18.7425,24.99,0721773663499,COSTUMES,FORUM NOVELTIES INC,2,66349,,,,,,,
18921,WICKED WITCH ADULT,WICKED WITCH ADULT,,WOMEN,WICKED WITCH,11.2425,14.99,0809801702980,COSTUMES,AMSCAN,0,840262,,,,,,,
20485,WICKED WITCH STD ADULT,WICKED WITCH ADULT,,WOMEN,STD,14.9925,19.99,0721773235221,COSTUMES,FORUM NOVELTIES INC,3,23522,,,,,,,
23395,WICKED WOLFIE M/L,WICKED WOLFIE M/L,,WOMEN,M/L,32.2425,42.99,0071765051057,COSTUMES,FUN WORLD,0,119534,,,,,,,
23396,WICKED WOLFIE S/M,WICKED WOLFIE S/M,,WOMEN,S/M,32.2425,42.99,0071765051040,COSTUMES,FUN WORLD,0,119534,,,,,,,
22477,WIDOW MAKER ADULT,WIDOW MAKER ADULT,,WOMEN,STD,41.2425,54.99,0721773623110,COSTUMES,FORUM NOVELTIES INC,0,62311,,,,,,,
20597,WILD'N WITCHY DRESS,WILD'N WITCHY DRESS,,WOMEN,DRESS,9.7425,12.99,0721773648335,COSTUMES,FORUM NOVELTIES INC,4,64833,,,,,,,
22409,WIND-ME-UP-DOLLY LG,WIND-ME-UP-DOLLY LG,,WOMEN,LG,35.24,46.99,0714718505695,COSTUMES,LEG AVENUE INC.,0,85379,,,,,,,
22404,WIND-ME-UP-DOLLY M,WIND-ME-UP-DOLLY M,,WOMEN,M,35.24,46.99,0714718505688,COSTUMES,LEG AVENUE INC.,1,85379,,,,,,,
22403,WIND-ME-UP-DOLLY SM,WIND-ME-UP-DOLLY SM,,WOMEN,SM,35.24,46.99,0714718505671,COSTUMES,LEG AVENUE INC.,1,85379,,,,,,,
22436,WITCH ADULT,WITCH ADULT,,WOMEN,STD,14.9925,19.99,0082686150286,COSTUMES,RUBIE'S COSTUME CO.,0,15028,,,,,,,
22168,WITCH DRESS O/S,WITCH DRESS O/S,,WOMEN,STD,14.99,19.99,0809801718547,COSTUMES,AMSCAN,0,842288,,,,,,,
24313,WONDER WOMAN LG TANK DRESS,WONDER WOMAN TANK DRESS LG,,WOMEN,LARGE,17.2425,22.99,0883028755172,COSTUMES,RUBIE'S COSTUME CO.,2,887551,,,,,,,
20197,WONDER WOMAN MED ADULT,WONDER WOMAN MED ADULT,,WOMEN,MED,44.9925,59.99,0883028843961,COSTUMES,RUBIE'S COSTUME CO.,2,888439,,,,,,,
24314,WONDER WOMAN MED TANK DRESS,WONDER WOMAN TANK DRESS MED,,WOMEN,MEDIUM,17.2425,22.99,0883028755165,COSTUMES,RUBIE'S COSTUME CO.,1,887551,,,,,,,
20196,WONDER WOMAN SM ADULT,WONDER WOMAN SM,,WOMEN,SMALL,44.9925,59.99,0883028843954,COSTUMES,RUBIE'S COSTUME CO.,1,888439,,,,,,,
24315,WONDER WOMAN SM TANK DRESS,WONDER WOMAN TANK DRESS SM,,WOMEN,SMALL,17.2425,22.99,0883028755158,COSTUMES,RUBIE'S COSTUME CO.,1,887551,,,,,,,
24318,WONDER WOMAN TANK TEEN MED,WONDER WOMAN TANK DRESS MED,,WOMEN,MEDIUM,17.2425,22.99,0883028790968,COSTUMES,RUBIE'S COSTUME CO.,2,887909,,,,,,,
20195,WONDER WOMAN XS,WONDER WOMAN XS,,WOMEN,XS,44.9925,59.99,0883028843947,COSTUMES,RUBIE'S COSTUME CO.,1,888439,,,,,,,
20541,ZOMBIE BRIDE ADULT,ZOMBIE BRIDE ADULT,,WOMEN,STD,29.9925,39.99,0721773639418,COSTUMES,FORUM NOVELTIES INC,0,63941,,,,,,,
13050,PRETTY PUMPKIN,PRETTY PUMPKIN,,WOMEN FULL,ADULT PLUS,22.4925,29.99,0809801723022,COSTUMES,AMSCAN,0,841877,,,,,,,
18825,50's POODLE BABE FULL ADULT,50's POODLE BABE FULL ADULT,,WOMEN FULL S,FULL ADULT,32.2425,42.99,0082686173995,COSTUMES,RUBIE'S COSTUME CO.,0,17399,,,,,,,
18826,BATGIRL FULL ADULT,BATGIRL ADULT,,WOMEN FULL S,FULL ADULT,44.9925,59.99,0082686174411,COSTUMES,RUBIE'S COSTUME CO.,1,17441,,,,,,,
22316,CAVEWOMAN FULL SIZE,CAVEWOMAN FULL SIZE,,WOMEN FULL S,FULL SIZE,28.4925,37.99,0082686176996,COSTUMES,RUBIE'S COSTUME CO.,0,17699,,,,,,,
22439,CHARMED WITCH FULL SIZE,CHARMED WITCH FULL SIZE,,WOMEN FULL S,FULL SIZE,29.9925,39.99,0721773633584,COSTUMES,FORUM NOVELTIES INC,0,63358,,,,,,,
22440,CLASSIC WITCH FULL SIZE,CLASSIC WITCH FULL SIZE,,WOMEN FULL S,FULL SIZE,26.2425,34.99,0721773584220,COSTUMES,FORUM NOVELTIES INC,0,58422,,,,,,,
18936,COUNTESS VAMPIRETTA PLUS,COUNTESS VAMPIRETTA PLUS,,WOMEN FULL S,VAMPIRETTA,37.4925,49.99,0809801712910,COSTUMES,AMSCAN,0,841314,,,,,,,
21551,FEELING GROOVY FULL SIZE,FEELING GROOVY FULL SIZE,,WOMEN FULL S,FULL SIZE,28.4925,37.99,0071765013475,COSTUMES,FUN WORLD,0,120255,,,,,,,
22446,GIGGLES CLOWN FULL SIZE,GIGGLES CLOWN FULL SIZE,,WOMEN FULL S,FULL SIZE,29.9925,39.99,0721773618741,COSTUMES,FORUM NOVELTIES INC,0,61874,,,,,,,
22602,GREEK GODDESS FULL SIZE,GREEK GODDESS FULL SIZE,,WOMEN FULL S,FULL SIZE,33.7425,44.99,0023168057785,COSTUMES,FUN WORLD,0,5778,,,,,,,
22453,HOTTIE POLICE FULL SIZE,HOTTIE POLICE FULL SIZE,,WOMEN FULL S,FULL SIZE,29.9925,39.99,0721773618673,COSTUMES,FORUM NOVELTIES INC,0,61867,,,,,,,
20620,PIRATE LADY FULL SIZE,PIRATE LADY FULL SIZE,,WOMEN FULL S,PIRATE LADY,37.4925,49.99,0721773669699,COSTUMES,FORUM NOVELTIES INC,0,66969,,,,,,,
22459,PIRATE WOMAN FULL SIZE,PIRATE WOMAN FULL SIZE,,WOMEN FULL S,FULL SIZE,26.2425,34.99,0721773583667,COSTUMES,FORUM NOVELTIES INC,1,58366,,,,,,,
22460,PIRATES PLEASURE FULL SIZE,PIRATES PLEASURE FULL SIZE,,WOMEN FULL S,FULL SIZE,29.9925,39.99,0721773618680,COSTUMES,FORUM NOVELTIES INC,0,61868,,,,,,,
20526,RED RIDING HOOD PLUS SIZE,RED RIDING HOOD PLUS SIZE,,WOMEN FULL S,PLUS SIZE,29.9925,39.99,0721773618758,COSTUMES,FORUM NOVELTIES INC,0,61875,,,,,,,
19580,ROYAL LADY PIRATE PLUS SIZE,ROYAL LADY PIRATE PLUS SIZE,,WOMEN FULL S,PIRATE,33.7425,44.99,0023168057075,COSTUMES,FUN WORLD,0,5707,,,,,,,
22145,SASSY MAID PLUS SIZE,SASSY MAID PLUS SIZE,,WOMEN FULL S,PLUS,37.49,49.99,0809801724722,COSTUMES,AMSCAN,3,841389,,,,,,,
18927,SISTER WOMAN PLUS,SISTER WOMAN PLUS,,WOMEN FULL S,SISTER,17.2425,22.99,0809801702720,COSTUMES,AMSCAN,2,840235,,,,,,,
18095,SNOW WHITE DELUX XL (18-20),SNOW WHITE DELUX XL (18-20),,WOMEN FULL S,LX 18-20,41.2425,54.99,0039897444789,COSTUMES,DISGUISE INC.,0,50491F,,,,,,,
18827,SUPERGIRL FULL ADULT,SUPERGIRL FULL ADULT,,WOMEN FULL S,FULL ADULT,44.9925,59.99,0082686174794,COSTUMES,RUBIE'S COSTUME CO.,1,17479,,,,,,,
19581,VAMPTESSA PLUS SIZE,VAMPTESSA PLUS SIZE,,WOMEN FULL S,VAMPTESSA,33.7425,44.99,0023168057266,COSTUMES,FUN WORLD,0,5726,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
